SKU,UPC,Price,BaseCustomPrice
PTSCH-SLK218-84,"610395223306","89.0000","89.0000"
PTSCH-SLK218-96,"610395223313","99.0000","99.0000"
PTSCH-SLK218-FB,"799665824945","20.0000","20.0000"
PTSCH1-11093-63,"","0.0000","0.0000"
SH-ORG12-108,"799418020822","89.0000","89.0000"
SH-ORG12-120,"799418020839","99.0000","99.0000"
SH-ORG12-84,"799418020792","69.0000","69.0000"
SH-ORG12-96,"799418020815","79.0000","79.0000"
SH-ORG2-108,"799418020914","89.0000","89.0000"
SH-ORG2-120,"799418020921","99.0000","99.0000"
SH-ORG2-84,"799418020884","69.0000","69.0000"
SH-ORG2-96,"799418020891","79.0000","79.0000"
SH-ORG48-108,"799418020990","89.0000","89.0000"
SH-ORG48-120,"799418021010","99.0000","99.0000"
SH-ORG48-84,"799418020976","69.0000","69.0000"
SH-ORG48-96,"799418020983","79.0000","79.0000"
SHCH-EMB20131A-108,"799665834524","49.0000","49.0000"
SHCH-EMB20131A-120,"799665834531","54.0000","54.0000"
SHCH-EMB20131A-84,"799665834500","39.0000","39.0000"
SHCH-EMB20131A-96,"799665834517","44.0000","44.0000"
SHCH-EMB20131B-108,"799665834562","49.0000","49.0000"
SHCH-EMB20131B-120,"799665834579","54.0000","54.0000"
SHCH-EMB20131B-84,"799665834548","39.0000","39.0000"
SHCH-EMB20131B-96,"799665834555","44.0000","44.0000"
SHCH-EMB20132A-108,"799665834609","49.0000","49.0000"
SHCH-EMB20132A-120,"799665834616","54.0000","54.0000"
SHCH-EMB20132A-84,"799665834586","39.0000","39.0000"
SHCH-EMB20132A-96,"799665834593","44.0000","44.0000"
SHCH-EMB20132B-108,"799665834647","49.0000","49.0000"
SHCH-EMB20132B-120,"799665834654","54.0000","54.0000"
SHCH-EMB20132B-84,"799665834623","39.0000","39.0000"
SHCH-EMB20132B-96,"799665834630","44.0000","44.0000"
SHCH-EMB20133A-108,"799665834685","54.0000","54.0000"
SHCH-EMB20133A-120,"799665834692","59.0000","59.0000"
SHCH-EMB20133A-84,"799665834661","44.0000","44.0000"
SHCH-EMB20133A-96,"799665834678","49.0000","49.0000"
SHCH-EMB20133B-108,"799665834722","54.0000","54.0000"
SHCH-EMB20133B-120,"799665834739","59.0000","59.0000"
SHCH-EMB20133B-84,"799665834708","44.0000","44.0000"
SHCH-EMB20133B-96,"799665834715","49.0000","49.0000"
SHCH-EMB20135-108,"799665834920","59.0000","59.0000"
SHCH-EMB20135-120,"799665834937","64.0000","64.0000"
SHCH-EMB20135-84,"799665834906","49.0000","49.0000"
SHCH-EMB20135-96,"799665834913","54.0000","54.0000"
SHCH-EMB20136-108,"799665834968","75.0000","75.0000"
SHCH-EMB20136-120,"799665834975","80.0000","80.0000"
SHCH-EMB20136-84,"799665834944","65.0000","65.0000"
SHCH-EMB20136-96,"799665834951","70.0000","70.0000"
SHCH-EMB20137-108,"799665835002","79.0000","79.0000"
SHCH-EMB20137-120,"799665835019","84.0000","84.0000"
SHCH-EMB20137-84,"799665834982","69.0000","69.0000"
SHCH-EMB20137-96,"799665834999","74.0000","74.0000"
SHCH-EMB20138-108,"799665835040","65.0000","65.0000"
SHCH-EMB20138-120,"799665835057","70.0000","70.0000"
SHCH-EMB20138-84,"799665835026","55.0000","55.0000"
SHCH-EMB20138-96,"799665835033","60.0000","60.0000"
SHCH-EMBOCS3231-108,"799665834807","59.0000","59.0000"
SHCH-EMBOCS3231-84,"799665834784","49.0000","49.0000"
SHCH-EMBOCS3231-96,"799665834791","54.0000","54.0000"
SHCH-EMBOCS3293-108,"799665834760","59.0000","59.0000"
SHCH-EMBOCS3293-84,"799665834746","49.0000","49.0000"
SHCH-EMBOCS3293-96,"799665834753","54.0000","54.0000"
SHCH-EMBOCS3595-108,"799665834883","79.0000","79.0000"
SHCH-EMBOCS3595-120,"799665834890","84.0000","84.0000"
SHCH-EMBOCS3595-84,"799665834869","69.0000","69.0000"
SHCH-EMBOCS3595-96,"799665834876","74.0000","74.0000"
SHCH-EMBOCS4084-108,"799665834845","59.0000","59.0000"
SHCH-EMBOCS4084-84,"799665834821","49.0000","49.0000"
SHCH-EMBOCS4084-96,"799665834838","54.0000","54.0000"
SHCH-LH1211-108,"799665835354","49.0000","49.0000"
SHCH-LH1211-84,"799665835330","39.0000","39.0000"
SHCH-LH1211-96,"799665835347","44.0000","44.0000"
SHCH-LH1222-108,"799665835415","49.0000","49.0000"
SHCH-LH1222-84,"799665835392","39.0000","39.0000"
SHCH-LH1222-96,"799665835408","44.0000","44.0000"
SHCH-LH130-108,"799665835446","49.0000","49.0000"
SHCH-LH130-84,"799665835422","39.0000","39.0000"
SHCH-LH130-96,"799665835439","44.0000","44.0000"
SHCH-LH159-108,"799665835118","49.0000","49.0000"
SHCH-LH159-84,"799665835095","39.0000","39.0000"
SHCH-LH159-96,"799665835101","44.0000","44.0000"
SHCH-LH20132-108,"799665835231","49.0000","49.0000"
SHCH-LH20132-84,"799665835217","39.0000","39.0000"
SHCH-LH20132-96,"799665835224","44.0000","44.0000"
SHCH-LH20133-108,"799665835149","49.0000","49.0000"
SHCH-LH20133-84,"799665835125","39.0000","39.0000"
SHCH-LH20133-96,"799665835132","44.0000","44.0000"
SHCH-LH20134-108,"799665835323","49.0000","49.0000"
SHCH-LH20134-84,"799665835309","39.0000","39.0000"
SHCH-LH20134-96,"799665835316","44.0000","44.0000"
SHCH-LH20135-108,"799665835262","49.0000","49.0000"
SHCH-LH20135-84,"799665835248","39.0000","39.0000"
SHCH-LH20135-96,"799665835255","44.0000","44.0000"
SHCH-LH20136-108,"799665835385","49.0000","49.0000"
SHCH-LH20136-108,"799665835385","49.0000","49.0000"
SHCH-LH20136-84,"799665835361","39.0000","39.0000"
SHCH-LH20136-84,"799665835361","39.0000","39.0000"
SHCH-LH20136-96,"799665835378","44.0000","44.0000"
SHCH-LH20136-96,"799665835378","44.0000","44.0000"
SHCH-LH94A-108,"799665835088","49.0000","49.0000"
SHCH-LH94A-84,"797734457940","39.0000","39.0000"
SHCH-LH94A-96,"797734457995","44.0000","44.0000"
SHCH-LH96-108,"799665835170","49.0000","49.0000"
SHCH-LH96-84,"799665835156","39.0000","39.0000"
SHCH-LH96-96,"799665835163","44.0000","44.0000"
SHCH-LH97-108,"799665835200","49.0000","49.0000"
SHCH-LH97-108,"799665835200","49.0000","49.0000"
SHCH-LH97-84,"799665835187","39.0000","39.0000"
SHCH-LH97-84,"799665835187","39.0000","39.0000"
SHCH-LH97-96,"799665835194","44.0000","44.0000"
SHCH-LH97-96,"799665835194","44.0000","44.0000"
SHCH-LHOCS333-108,"799665835293","49.0000","49.0000"
SHCH-LHOCS333-84,"799665835279","39.0000","39.0000"
SHCH-LHOCS333-96,"799665835286","44.0000","44.0000"
SHCH-ORG1-108-PR,"610395231813","32.9900","32.9900"
SHCH-ORG1-120-PR,"610395231820","37.9900","37.9900"
SHCH-ORG1-84-PR,"610395231837","19.9900","19.9900"
SHCH-ORG1-96-PR,"610395231844","26.9900","26.9900"
SHCH-ORG2-108-PR,"610395231851","32.9900","32.9900"
SHCH-ORG2-120-PR,"610395231868","37.9900","37.9900"
SHCH-ORG2-84-PR,"610395231875","19.9900","19.9900"
SHCH-ORG2-96-PR,"610395231882","26.9900","26.9900"
SHCH-ORG6-108-PR,"610395231899","32.9900","32.9900"
SHCH-ORG6-120-PR,"610395231905","37.9900","37.9900"
SHCH-ORG6-84-PR,"610395231912","19.9900","19.9900"
SHCH-ORG6-96-PR,"610395231929","26.9900","26.9900"
SHCH-OUR1921ASH-108,"797734458008","34.9900","34.9900"
SHCH-OUR1921ASH-84,"797734457902","24.9900","24.9900"
SHCH-OUR1921ASH-96,"797734457957","29.9900","29.9900"
SHCH-OUR1922COC-108,"797734458022","34.9900","34.9900"
SHCH-OUR1922COC-84,"797734457926","24.9900","24.9900"
SHCH-OUR1922COC-96,"797734457971","29.9900","29.9900"
SHCH-OUR1923NAT-108,"797734458039","34.9900","34.9900"
SHCH-OUR1923NAT-84,"797734457933","24.9900","24.9900"
SHCH-OUR1923NAT-96,"797734457988","29.9900","29.9900"
SHCH-OUR1925BLU-108,"797734458015","34.9900","34.9900"
SHCH-OUR1925BLU-84,"797734457919","24.9900","24.9900"
SHCH-OUR1925BLU-96,"797734457964","29.9900","29.9900"
SHCH-VOL1-108-DLDW,"799665834364","128.0000","128.0000"
SHCH-VOL1-108-DLSW,"799665834449","89.0000","89.0000"
SHCH-VOL1-108-PR,"610395231936","32.9900","32.9900"
SHCH-VOL1-108-SLDW,"799665826444","42.9900","42.9900"
SHCH-VOL1-120-DLDW,"799665834371","138.0000","138.0000"
SHCH-VOL1-120-DLSW,"799665834456","94.0000","94.0000"
SHCH-VOL1-120-PR,"610395231943","37.9900","37.9900"
SHCH-VOL1-120-SLDW,"799665826437","45.9900","45.9900"
SHCH-VOL1-84-DLDW,"799665834340","108.0000","108.0000"
SHCH-VOL1-84-DLSW,"799665834425","69.0000","69.0000"
SHCH-VOL1-84-PR,"610395231950","19.9900","19.9900"
SHCH-VOL1-84-SLDW,"799665826413","35.9900","35.9900"
SHCH-VOL1-96-DLDW,"799665834357","118.0000","118.0000"
SHCH-VOL1-96-DLSW,"799665834432","79.0000","79.0000"
SHCH-VOL1-96-PR,"610395231967","26.9900","26.9900"
SHCH-VOL1-96-SLDW,"799665826420","39.9900","39.9900"
SHCH-VOL1-SW,"799418015538","0.9900","0.9900"
SHCH-VOL3-108-DLDW,"799665834401","128.0000","128.0000"
SHCH-VOL3-108-DLSW,"799665834487","89.0000","89.0000"
SHCH-VOL3-108-PR,"610395231974","32.9900","32.9900"
SHCH-VOL3-108-SLDW,"799665826529","42.9900","42.9900"
SHCH-VOL3-120-DLDW,"799665834418","138.0000","138.0000"
SHCH-VOL3-120-DLSW,"799665834494","94.0000","94.0000"
SHCH-VOL3-120-PR,"610395231981","37.9900","37.9900"
SHCH-VOL3-120-SLDW,"799665826512","45.9900","45.9900"
SHCH-VOL3-84-DLDW,"799665834388","108.0000","108.0000"
SHCH-VOL3-84-DLSW,"799665834463","69.0000","69.0000"
SHCH-VOL3-84-PR,"610395231998","19.9900","19.9900"
SHCH-VOL3-84-SLDW,"799665826499","35.9900","35.9900"
SHCH-VOL3-96-DLDW,"799665834395","118.0000","118.0000"
SHCH-VOL3-96-DLSW,"799665834470","79.0000","79.0000"
SHCH-VOL3-96-PR,"610395232001","26.9900","26.9900"
SHCH-VOL3-96-SLDW,"799665826505","39.9900","39.9900"
SHCH-VOL3-SW,"799418015545","0.9900","0.9900"
SHFLNCH-M011-108,"610395226390","35.0000","35.0000"
SHFLNCH-M011-120,"610395226406","40.0000","40.0000"
SHFLNCH-M011-84,"610395226376","25.0000","25.0000"
SHFLNCH-M011-96,"610395226383","30.0000","30.0000"
SHFLNCH-M012-108,"610395226437","35.0000","35.0000"
SHFLNCH-M012-120,"610395226444","40.0000","40.0000"
SHFLNCH-M012-84,"610395226413","25.0000","25.0000"
SHFLNCH-M012-96,"610395226420","30.0000","30.0000"
SHFLNCH-M013-108,"610395226475","35.0000","35.0000"
SHFLNCH-M013-120,"610395226482","40.0000","40.0000"
SHFLNCH-M013-84,"610395226451","25.0000","25.0000"
SHFLNCH-M013-96,"610395226468","30.0000","30.0000"
SHFLNCH-M015-108,"610395226550","35.0000","35.0000"
SHFLNCH-M015-84,"610395226536","24.0000","25.0000"
SHFLNCH-M015-96,"610395226543","30.0000","30.0000"
SHLNCH-J0105-108,"610395231172","46.0000","46.0000"
SHLNCH-J0105-120,"610395231189","49.0000","49.0000"
SHLNCH-J0105-84,"610395231196","39.0000","39.0000"
SHLNCH-J0105-96,"610395231202","44.0000","44.0000"
SHLNCH-J0106-108,"610395231219","46.0000","46.0000"
SHLNCH-J0106-120,"610395231226","49.0000","49.0000"
SHLNCH-J0106-84,"610395231233","39.0000","39.0000"
SHLNCH-J0106-96,"610395231240","44.0000","44.0000"
SS-ROM-CAS,"799665813611","0.0000","0.0000"
SS-ROM-FSL,"799665813895","0.0000","0.0000"
SS-ROM-RLX,"799418019918","0.0000","0.0000"
SS-ROM-SFL,"799665813758","0.0000","0.0000"
SS-SBN1-108-RU,"799665812447","289.0000","289.0000"
SS-SBN1-120-RU,"799665812454","299.0000","299.0000"
SS-SBN1-84-RU,"799665812461","259.0000","259.0000"
SS-SBN1-96-RU,"799665812478","279.0000","279.0000"
SS-SBN11-108,"799665820114","199.0000","199.0000"
SS-SBN11-120,"799665820107","209.0000","209.0000"
SS-SBN11-84,"799665820084","179.0000","179.0000"
SS-SBN11-96,"799665820091","189.0000","189.0000"
SS-SBN11-FB,"799665820121","45.0000","45.0000"
SS-SBR13-108,"799665819699","199.0000","199.0000"
SS-SBR13-108-RU,"799665812164","289.0000","289.0000"
SS-SBR13-120,"799665819682","209.0000","209.0000"
SS-SBR13-120-RU,"799665812171","299.0000","299.0000"
SS-SBR13-84,"799665819668","179.0000","179.0000"
SS-SBR13-84-RU,"799665812188","259.0000","259.0000"
SS-SBR13-96,"799665819675","189.0000","189.0000"
SS-SBR13-96-RU,"799665812195","279.0000","279.0000"
SS-SBR13-FB,"799665819705","45.0000","45.0000"
SS-SCB01-108,"799665820176","199.0000","199.0000"
SS-SCB01-120,"799665820169","209.0000","209.0000"
SS-SCB01-84,"799665820145","179.0000","179.0000"
SS-SCB01-84-RU,"799665812508","259.0000","259.0000"
SS-SCB01-96,"799665820152","189.0000","189.0000"
SS-SCB01-FB,"799665820183","45.0000","45.0000"
SS-SCB02-96-RU,"799665812515","279.0000","279.0000"
SS-SCB03-108-RU,"799665812485","289.0000","289.0000"
SS-SCB04-120-RU,"799665812492","299.0000","299.0000"
SS-SCY22-108-RU,"799665812126","289.0000","289.0000"
SS-SCY22-120-RU,"799665812133","299.0000","299.0000"
SS-SCY22-84-RU,"799665812140","259.0000","259.0000"
SS-SCY22-96-RU,"799665812157","279.0000","279.0000"
SS-SCY22-FB,"799665819644","45.0000","45.0000"
SS-SG05-108,"799665819996","199.0000","199.0000"
SS-SG05-108-RU,"799665812362","289.0000","289.0000"
SS-SG05-120,"799665819989","209.0000","209.0000"
SS-SG05-120-RU,"799665812379","299.0000","299.0000"
SS-SG05-84,"799665819965","179.0000","179.0000"
SS-SG05-84-RU,"799665812386","259.0000","259.0000"
SS-SG05-96,"799665819972","189.0000","189.0000"
SS-SG05-96-RU,"799665812393","279.0000","279.0000"
SS-SG05-FB,"799665820008","45.0000","45.0000"
SS-SG17-108-RU,"799665812249","289.0000","289.0000"
SS-SG17-120-RU,"799665812256","299.0000","299.0000"
SS-SG17-84-RU,"799665812263","259.0000","259.0000"
SS-SG17-96-RU,"799665812270","279.0000","279.0000"
SS-SG17-FB,"799665819828","45.0000","45.0000"
SS-SGD21-108,"799665819934","199.0000","199.0000"
SS-SGD21-108-RU,"799665812324","289.0000","289.0000"
SS-SGD21-120,"799665819927","209.0000","209.0000"
SS-SGD21-120-RU,"799665812331","299.0000","299.0000"
SS-SGD21-84,"799665819903","179.0000","179.0000"
SS-SGD21-84-RU,"799665812348","259.0000","259.0000"
SS-SGD21-96,"799665819910","189.0000","189.0000"
SS-SGD21-96-RU,"799665812355","279.0000","279.0000"
SS-SGD21-FB,"799665819941","45.0000","45.0000"
SS-SMB19-108,"799665820237","199.0000","199.0000"
SS-SMB19-108-RU,"799665812522","289.0000","289.0000"
SS-SMB19-120,"799665820220","209.0000","209.0000"
SS-SMB19-120-RU,"799665812539","299.0000","299.0000"
SS-SMB19-84,"799665820206","179.0000","179.0000"
SS-SMB19-84-RU,"799665812546","259.0000","259.0000"
SS-SMB19-96,"799665820213","189.0000","189.0000"
SS-SMB19-96-RU,"799665812553","279.0000","279.0000"
SS-SMB19-FB,"799665820244","45.0000","45.0000"
SS-SMR04-108,"799665819750","199.0000","199.0000"
SS-SMR04-108-RU,"799665812201","289.0000","289.0000"
SS-SMR04-120,"799665819743","209.0000","209.0000"
SS-SMR04-120-RU,"799665812218","299.0000","299.0000"
SS-SMR04-84,"799665819729","179.0000","179.0000"
SS-SMR04-84-RU,"799665812225","259.0000","259.0000"
SS-SMR04-96,"799665819736","189.0000","189.0000"
SS-SMR04-96-RU,"799665812232","279.0000","279.0000"
SS-SMR04-FB,"799665819767","45.0000","45.0000"
SS-SPW28-108,"799665820299","199.0000","199.0000"
SS-SPW28-108-RU,"799665812560","289.0000","289.0000"
SS-SPW28-120,"799665820282","299.0000","299.0000"
SS-SPW28-120,"799665820282","299.0000","299.0000"
SS-SPW28-84,"799665820268","179.0000","179.0000"
SS-SPW28-84-RU,"799665812584","259.0000","259.0000"
SS-SPW28-96,"799665820275","189.0000","189.0000"
SS-SPW28-96-RU,"799665812591","279.0000","279.0000"
SS-SPW28-FB,"799665820305","45.0000","45.0000"
SS-SSB02-108,"799665819873","199.0000","199.0000"
SS-SSB02-108-RU,"799665812287","289.0000","289.0000"
SS-SSB02-120,"799665819866","209.0000","209.0000"
SS-SSB02-120-RU,"799665812294","299.0000","299.0000"
SS-SSB02-84,"799665819842","179.0000","179.0000"
SS-SSB02-84-RU,"799665812300","259.0000","259.0000"
SS-SSB02-96,"799665819859","189.0000","189.0000"
SS-SSB02-96-RU,"799665812317","279.0000","279.0000"
SS-SSB02-FB,"799665819880","45.0000","45.0000"
SS-STG16-108,"799665820053","199.0000","199.0000"
SS-STG16-108-RU,"799665812409","289.0000","289.0000"
SS-STG16-120,"799665820046","209.0000","209.0000"
SS-STG16-120-RU,"799665812416","299.0000","299.0000"
SS-STG16-84,"799665820022","179.0000","179.0000"
SS-STG16-84-RU,"799665812423","259.0000","259.0000"
SS-STG16-96,"799665820039","189.0000","189.0000"
SS-STG16-96-RU,"799665812430","279.0000","279.0000"
SS-STG16-FB,"799665820060","45.0000","45.0000"
SSRW-LF935-108,"799665811662","164.0000","164.0000"
SSRW-LF935-108,"799665811662","184.0000","184.0000"
SSRW-LF935-120,"799665811679","174.0000","174.0000"
SSRW-LF935-120,"799665811679","194.0000","194.0000"
SSRW-LF935-84,"799665811686","139.0000","139.0000"
SSRW-LF935-84,"799665811686","159.0000","159.0000"
SSRW-LF935-96,"799665811693","154.0000","154.0000"
SSRW-LF935-96,"799665811693","174.0000","174.0000"
SSRW-LF951-108,"799665811723","184.0000","184.0000"
SSRW-LF951-120,"799665811730","194.0000","194.0000"
SSRW-LF951-84,"799665811747","159.0000","159.0000"
SSRW-LF951-96,"799665811754","174.0000","174.0000"
SSRW-LF952-108,"799665811785","164.0000","164.0000"
SSRW-LF952-108,"799665811785","184.0000","184.0000"
SSRW-LF952-120,"799665811792","174.0000","174.0000"
SSRW-LF952-120,"799665811792","194.0000","194.0000"
SSRW-LF952-84,"799665811808","139.0000","139.0000"
SSRW-LF952-84,"799665811808","159.0000","159.0000"
SSRW-LF952-96,"799665811815","154.0000","154.0000"
SSRW-LF952-96,"799665811815","174.0000","174.0000"
SSRW-LF953-108,"799665811846","184.0000","184.0000"
SSRW-LF953-120,"799665811853","194.0000","194.0000"
SSRW-LF953-84,"799665811860","159.0000","159.0000"
SSRW-LF953-96,"799665811877","174.0000","174.0000"
SSRW-LF954-108,"799665811907","164.0000","164.0000"
SSRW-LF954-108,"799665811907","184.0000","184.0000"
SSRW-LF954-120,"799665811914","174.0000","174.0000"
SSRW-LF954-120,"799665811914","194.0000","194.0000"
SSRW-LF954-84,"799665811921","139.0000","139.0000"
SSRW-LF954-84,"799665811921","159.0000","159.0000"
SSRW-LF954-96,"799665811938","154.0000","154.0000"
SSRW-LF954-96,"799665811938","174.0000","174.0000"
SSRW-LF956-108,"799665811969","184.0000","184.0000"
SSRW-LF956-120,"799665811976","194.0000","194.0000"
SSRW-LF956-84,"799665811983","159.0000","159.0000"
SSRW-LF956-96,"799665811990","174.0000","174.0000"
SSRW-LF959-108,"799665812027","184.0000","184.0000"
SSRW-LF959-120,"799665812034","194.0000","194.0000"
SSRW-LF959-84,"799665812041","159.0000","159.0000"
SSRW-LF959-96,"799665812058","174.0000","174.0000"
SSRW-ROM-CAS,"799665813697","0.0000","0.0000"
SSRW-ROM-FSL,"799665813970","0.0000","0.0000"
SSRW-ROM-RLX,"799418021614","0.0000","0.0000"
SSRW-ROM-SFL,"799665813833","0.0000","0.0000"
SSTF-1-108,"610395233794","219.0000","219.0000"
SSTF-1-120,"610395233800","234.0000","234.0000"
SSTF-1-84,"610395233770","189.0000","189.0000"
SSTF-1-96,"610395233787","204.0000","204.0000"
SSTF-2-108,"610395233831","219.0000","219.0000"
SSTF-2-120,"610395233848","234.0000","234.0000"
SSTF-2-84,"610395233817","189.0000","189.0000"
SSTF-2-96,"610395233824","204.0000","204.0000"
SSTF-3-108,"799665819415","219.0000","219.0000"
SSTF-3-120,"799665819408","234.0000","234.0000"
SSTF-3-84,"799665819385","189.0000","189.0000"
SSTF-3-96,"799665819392","204.0000","204.0000"
SSTF-4-108,"610395233756","219.0000","219.0000"
SSTF-4-120,"610395233763","234.0000","234.0000"
SSTF-4-84,"610395233732","189.0000","189.0000"
SSTF-4-96,"610395233749","204.0000","204.0000"
SSTF-5-108,"610395233596","219.0000","219.0000"
SSTF-5-120,"610395233602","234.0000","234.0000"
SSTF-5-84,"610395233572","189.0000","189.0000"
SSTF-5-96,"610395233589","204.0000","204.0000"
SSTF-6-108,"610395233633","219.0000","219.0000"
SSTF-6-120,"610395233640","234.0000","234.0000"
SSTF-6-84,"610395233619","189.0000","189.0000"
SSTF-6-96,"610395233626","204.0000","204.0000"
SSTF-7-108,"610395233671","219.0000","219.0000"
SSTF-7-120,"610395233688","234.0000","234.0000"
SSTF-7-84,"610395233657","189.0000","189.0000"
SSTF-7-96,"610395233664","204.0000","204.0000"
SSTF-8-108,"610395233718","219.0000","219.0000"
SSTF-8-120,"610395233725","234.0000","234.0000"
SSTF-8-84,"610395233695","189.0000","189.0000"
SSTF-8-96,"610395233701","204.0000","204.0000"
TSCH-TBBL26939,"799665814328","6.9900","6.9900"
TSCH-TBBL5615,"799695720354","7.9900","7.9900"
TSCH-TBILC,"799665814359","5.9900","5.9900"
VCCH-VET1201-108,"610395227311","55.0000","55.0000"
VCCH-VET1201-120,"610395227328","139.0000","139.0000"
VCCH-VET1201-84,"610395227298","99.0000","45.0000"
VCCH-VET1201-96,"610395227304","119.0000","119.0000"
VCCH-VET12010-108,"610395227670","129.0000","129.0000"
VCCH-VET12010-120,"610395227687","139.0000","139.0000"
VCCH-VET12010-84,"610395227656","99.0000","99.0000"
VCCH-VET12010-96,"610395227663","119.0000","119.0000"
VCCH-VET1202-108,"610395227359","129.0000","129.0000"
VCCH-VET1202-120,"610395227366","139.0000","139.0000"
VCCH-VET1202-84,"610395227335","99.0000","99.0000"
VCCH-VET1202-96,"610395227342","119.0000","119.0000"
VCCH-VET1203-108,"610395227397","129.0000","129.0000"
VCCH-VET1203-120,"610395227403","139.0000","139.0000"
VCCH-VET1203-84,"610395227373","99.0000","99.0000"
VCCH-VET1203-96,"610395227380","119.0000","119.0000"
VCCH-VET1204-108,"610395227434","129.0000","129.0000"
VCCH-VET1204-120,"610395227441","139.0000","139.0000"
VCCH-VET1204-84,"610395227410","99.0000","99.0000"
VCCH-VET1204-96,"610395227427","119.0000","119.0000"
VCCH-VET1205-108,"610395227472","129.0000","129.0000"
VCCH-VET1205-120,"610395227489","139.0000","139.0000"
VCCH-VET1205-84,"610395227458","99.0000","99.0000"
VCCH-VET1205-96,"610395227465","119.0000","119.0000"
VCCH-VET1206-108,"610395227519","129.0000","129.0000"
VCCH-VET1206-120,"610395227526","139.0000","139.0000"
VCCH-VET1206-84,"610395227496","99.0000","99.0000"
VCCH-VET1206-96,"610395227502","119.0000","119.0000"
VCCH-VET1207-108,"610395227557","129.0000","129.0000"
VCCH-VET1207-120,"610395227564","139.0000","139.0000"
VCCH-VET1207-84,"610395227533","99.0000","99.0000"
VCCH-VET1207-96,"610395227540","119.0000","119.0000"
VCCH-VET1208-108,"610395227595","129.0000","129.0000"
VCCH-VET1208-120,"610395227601","139.0000","139.0000"
VCCH-VET1208-84,"610395227571","99.0000","99.0000"
VCCH-VET1208-96,"610395227588","119.0000","119.0000"
VCCH-VET1209-108,"610395227632","129.0000","129.0000"
VCCH-VET1209-120,"610395227649","139.0000","139.0000"
VCCH-VET1209-84,"610395227618","99.0000","99.0000"
VCCH-VET1209-96,"610395227625","119.0000","119.0000"
VPCH-110602-108,"797734457179","104.0000","104.0000"
VPCH-110602-108-GRBO,"610395221920","104.0000","104.0000"
VPCH-110602-120,"610395222811","114.0000","114.0000"
VPCH-110602-120-GRBO,"610395221937","114.0000","114.0000"
VPCH-110602-84,"610395222804","79.0000","79.0000"
VPCH-110602-84-GRBO,"610395221913","79.0000","79.0000"
VPCH-110602-96,"797734457162","94.0000","94.0000"
VPCH-110602-96-GRBO,"610395221944","94.0000","94.0000"
VPCH-110602-FB,"799665830601","18.0000","18.0000"
VPCH-120601-108,"610395222835","69.0000","69.0000"
VPCH-120601-108,"610395222835","104.0000","104.0000"
VPCH-120601-108-GRBO,"610395221968","104.0000","104.0000"
VPCH-120601-120,"610395222842","74.0000","74.0000"
VPCH-120601-120,"610395222842","114.0000","114.0000"
VPCH-120601-120-GRBO,"610395221975","114.0000","114.0000"
VPCH-120601-84,"610395222828","59.0000","59.0000"
VPCH-120601-84,"610395222828","79.0000","79.0000"
VPCH-120601-84-GRBO,"610395221951","79.0000","79.0000"
VPCH-120601-96,"610395222859","64.0000","64.0000"
VPCH-120601-96,"610395222859","94.0000","94.0000"
VPCH-120601-96-GRBO,"610395221982","94.0000","94.0000"
VPCH-120601-FB,"799665830656","18.0000","18.0000"
VPCH-141113-108,"610395222873","104.0000","104.0000"
VPCH-141113-120,"610395222880","114.0000","114.0000"
VPCH-141113-84,"610395222866","79.0000","79.0000"
VPCH-141113-96,"610395222897","94.0000","94.0000"
VPCH-141113-FB,"799665831004","18.0000","18.0000"
VPCH-145002-108,"610395222910","104.0000","104.0000"
VPCH-145002-108-GRBO,"610395222002","104.0000","104.0000"
VPCH-145002-120,"610395222927","114.0000","114.0000"
VPCH-145002-120-GRBO,"610395222019","114.0000","114.0000"
VPCH-145002-84,"610395222903","79.0000","79.0000"
VPCH-145002-84-GRBO,"610395221999","79.0000","79.0000"
VPCH-145002-96,"610395222934","94.0000","94.0000"
VPCH-145002-96-GRBO,"610395222026","94.0000","94.0000"
VPCH-145002-FB,"799665831059","18.0000","18.0000"
VPCH-184005-108,"797734457216","104.0000","104.0000"
VPCH-184005-108-GRBO,"610395222040","104.0000","104.0000"
VPCH-184005-120,"610395222774","114.0000","114.0000"
VPCH-184005-120-GRBO,"610395222057","114.0000","114.0000"
VPCH-184005-84,"610395222767","79.0000","79.0000"
VPCH-184005-84-GRBO,"610395222033","79.0000","79.0000"
VPCH-184005-96,"797734457209","94.0000","94.0000"
VPCH-184005-96-GRBO,"610395222064","94.0000","94.0000"
VPCH-184005-FB,"799665831103","18.0000","18.0000"
VPCH-190622-108,"610395222996","104.0000","104.0000"
VPCH-190622-108-GRBO,"610395222101","104.0000","104.0000"
VPCH-190622-120,"610395223009","114.0000","114.0000"
VPCH-190622-120-GRBO,"610395222071","114.0000","114.0000"
VPCH-190622-84,"610395222989","79.0000","79.0000"
VPCH-190622-84-GRBO,"610395222088","79.0000","79.0000"
VPCH-190622-96,"610395223016","94.0000","94.0000"
VPCH-190622-96-GRBO,"610395222095","94.0000","94.0000"
VPCH-190622-FB,"799665831165","18.0000","18.0000"
VPCH-190912-108,"610395223030","104.0000","104.0000"
VPCH-190912-108-GRBO,"610395222125","104.0000","104.0000"
VPCH-190912-120,"610395223047","114.0000","114.0000"
VPCH-190912-120-GRBO,"610395222132","114.0000","114.0000"
VPCH-190912-84,"610395223023","79.0000","79.0000"
