SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight,Discontinue
CC-CD29-CUS,"0.0000","0.0000","5","2.40","No"
CC-CD29-FB,"18.0000","18.0000","24","1.00","No"
CC-CD29-SW,"0.9900","0.0000","999","0.05","No"
CC-CD34-FB,"18.0000","18.0000","26","0.00","No"
CC-CD35,"89.0000","0.0000","9","6.00","No"
CC-CD35-108,"109.0000","109.0000","2","7.00","No"
CC-CD35-120,"119.0000","119.0000","2","8.00","No"
CC-CD35-84,"89.0000","89.0000","1","6.00","No"
CC-CD35-96,"99.0000","99.0000","2","7.00","No"
CC-CD35-CUS,"0.0000","0.0000","5","2.40","No"
CC-CD35-FB,"18.0000","18.0000","12","1.00","No"
CC-CD35-SW,"0.9900","0.0000","999","0.05","No"
CC-CD36-FB,"18.0000","18.0000","13","0.00","No"
CC-CD37-FB,"18.0000","18.0000","14","0.00","No"
CC-CD38,"89.0000","0.0000","6","6.00","No"
CC-CD38-108,"109.0000","109.0000","2","7.00","No"
CC-CD38-120,"119.0000","119.0000","2","8.00","No"
CC-CD38-84,"89.0000","89.0000","1","6.00","No"
CC-CD38-96,"99.0000","99.0000","2","7.00","No"
CC-CD38-CUS,"0.0000","0.0000","5","2.40","No"
CC-CD38-FB,"18.0000","18.0000","3","1.00","No"
CC-CD38-SW,"0.9900","0.0000","999","0.05","No"
CC-CD42-FB,"18.0000","18.0000","19","0.00","No"
CC-CD43-FB,"18.0000","18.0000","25","0.00","No"
CC-CD44-FB,"18.0000","18.0000","11","0.00","No"
CC-MA1-FB,"18.0000","18.0000","9","0.00","No"
CC-MA2-FB,"18.0000","18.0000","15","0.00","No"
CC-MA3,"89.0000","0.0000","0","6.00","No"
CC-MA3-108,"109.0000","109.0000","3","0.00","No"
CC-MA3-120,"119.0000","119.0000","4","0.00","No"
CC-MA3-84,"89.0000","89.0000","1","0.00","No"
CC-MA3-96,"99.0000","99.0000","2","0.00","No"
CC-MA3-CUS,"1.0000","1.0000","5","0.00","No"
CC-MA3-FB,"18.0000","18.0000","1","1.00","No"
CC-MA3-SW,"0.9900","0.0000","999","0.05","No"
CC-MA4-FB,"18.0000","18.0000","17","0.00","No"
CC-MA5,"89.0000","0.0000","10","6.00","No"
CC-MA5-108,"109.0000","109.0000","2","7.00","No"
CC-MA5-120,"119.0000","119.0000","2","8.00","No"
CC-MA5-84,"89.0000","89.0000","1","6.00","No"
CC-MA5-96,"99.0000","99.0000","2","7.00","No"
CC-MA5-CUS,"0.0000","0.0000","5","2.40","No"
CC-MA5-FB,"18.0000","18.0000","20","1.00","No"
CC-MA5-SW,"0.9900","0.0000","999","0.05","No"
CC-MA6,"89.0000","0.0000","2","6.00","No"
CC-MA6-108,"109.0000","109.0000","2","7.00","No"
CC-MA6-120,"119.0000","119.0000","2","8.00","No"
CC-MA6-84,"89.0000","89.0000","1","6.00","No"
CC-MA6-96,"99.0000","99.0000","2","7.00","No"
CC-MA6-CUS,"0.0000","0.0000","5","2.40","No"
CC-MA6-FB,"18.0000","18.0000","10","1.00","No"
CC-MA6-SW,"0.9900","0.0000","999","0.05","No"
CC-MA7-FB,"18.0000","18.0000","7","0.00","No"
CC-MA71-FB,"18.0000","18.0000","27","0.00","No"
CC-MA8-FB,"18.0000","18.0000","16","0.00","No"
CC-MABB26,"89.0000","0.0000","8","6.00","No"
CC-MABB26-108,"109.0000","109.0000","2","7.00","No"
CC-MABB26-120,"119.0000","119.0000","2","8.00","No"
CC-MABB26-84,"89.0000","89.0000","1","6.00","No"
CC-MABB26-96,"99.0000","99.0000","2","7.00","No"
CC-MABB26-CUS,"0.0000","0.0000","5","2.40","No"
CC-MABB26-FB,"18.0000","18.0000","6","1.00","No"
CC-MABB26-SW,"0.9900","0.0000","999","0.05","No"
CC-MABB32-FB,"18.0000","18.0000","23","0.00","No"
CC-MAMGBB02-FB,"18.0000","18.0000","21","0.00","No"
CC-MASB78-FB,"18.0000","18.0000","28","0.00","No"
CC-MASB81-FB,"18.0000","18.0000","8","0.00","No"
CC-ROM,"18.0000","0.0000","0","0.00","No"
CC-ROM-CAS,"0.0000","0.0000","1","2.40","No"
CC-ROM-FSL,"0.0000","0.0000","3","2.40","No"
CC-ROM-RLX,"0.0000","0.0000","4","2.40","No"
CC-ROM-SFL,"0.0000","0.0000","2","2.40","No"
CC-SB73-FB,"18.0000","18.0000","22","0.00","No"
CC-TEALBB29,"89.0000","0.0000","7","6.00","No"
CC-TEALBB29-108,"109.0000","109.0000","3","0.00","No"
CC-TEALBB29-120,"119.0000","119.0000","4","0.00","No"
CC-TEALBB29-84,"89.0000","89.0000","1","0.00","No"
CC-TEALBB29-96,"99.0000","99.0000","2","0.00","No"
CC-TEALBB29-CUS,"1.0000","1.0000","5","0.00","No"
CC-TEALBB29-FB,"18.0000","18.0000","5","1.00","No"
CC-TEALBB29-SW,"0.9900","0.0000","999","0.05","No"
CRC-MYTH04,"159.0000","0.0000","0","6.00","No"
CRC-MYTH04-108,"184.0000","184.0000","2","7.00","No"
CRC-MYTH04-120,"194.0000","194.0000","2","8.00","No"
CRC-MYTH04-84,"159.0000","159.0000","1","6.00","No"
CRC-MYTH04-96,"174.0000","174.0000","2","7.00","No"
CRC-MYTH04-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH04-SW,"1.9900","0.0000","999","0.05","No"
CRC-MYTH14,"139.0000","0.0000","0","6.00","No"
CRC-MYTH14-108,"164.0000","164.0000","2","7.00","No"
CRC-MYTH14-120,"174.0000","174.0000","2","8.00","No"
CRC-MYTH14-84,"139.0000","139.0000","1","6.00","No"
CRC-MYTH14-96,"154.0000","154.0000","2","7.00","No"
CRC-MYTH14-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH14-SW,"1.9900","0.0000","999","0.05","No"
CRC-MYTH72,"159.0000","0.0000","0","6.00","No"
CRC-MYTH72-108,"184.0000","184.0000","2","7.00","No"
CRC-MYTH72-120,"194.0000","194.0000","2","8.00","No"
CRC-MYTH72-84,"159.0000","159.0000","1","6.00","No"
CRC-MYTH72-96,"174.0000","174.0000","2","7.00","No"
CRC-MYTH72-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH72-SW,"1.9900","0.0000","999","0.05","No"
CRC-MYTH73,"159.0000","0.0000","0","6.00","No"
CRC-MYTH73-108,"184.0000","184.0000","2","7.00","No"
CRC-MYTH73-120,"194.0000","194.0000","2","8.00","No"
CRC-MYTH73-84,"159.0000","159.0000","1","6.00","No"
CRC-MYTH73-96,"174.0000","174.0000","2","7.00","No"
CRC-MYTH73-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH73-SW,"1.9900","0.0000","999","0.05","No"
CRC-MYTH79,"139.0000","0.0000","0","6.00","No"
CRC-MYTH79-108,"164.0000","164.0000","2","7.00","No"
CRC-MYTH79-120,"174.0000","174.0000","2","8.00","No"
CRC-MYTH79-84,"139.0000","139.0000","1","6.00","No"
CRC-MYTH79-96,"154.0000","154.0000","2","7.00","No"
CRC-MYTH79-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH79-SW,"1.9900","0.0000","999","0.05","No"
CRC-MYTH809,"139.0000","0.0000","1","6.00","No"
CRC-MYTH809-108,"164.0000","164.0000","2","7.00","No"
CRC-MYTH809-120,"174.0000","174.0000","2","8.00","No"
CRC-MYTH809-84,"139.0000","139.0000","1","6.00","No"
CRC-MYTH809-96,"154.0000","154.0000","2","7.00","No"
CRC-MYTH809-CUS,"0.0000","0.0000","5","2.40","No"
CRC-MYTH809-SW,"1.9900","0.0000","999","0.05","No"
CZCH-CTZ1,"39.0000","0.0000","999","0.00","Yes"
CZCH-CTZ1-108,"59.0000","59.0000","2","0.00","Yes"
CZCH-CTZ1-120,"69.0000","69.0000","2","0.00","Yes"
CZCH-CTZ1-84,"39.0000","39.0000","1","0.00","Yes"
CZCH-CTZ1-96,"49.0000","49.0000","2","0.00","No"
CZCH-CTZ1-CUS,"0.0000","0.0000","5","0.00","No"
CZCH-CTZ12,"39.0000","0.0000","999","0.00","Yes"
CZCH-CTZ12-108,"59.0000","59.0000","2","0.00","Yes"
CZCH-CTZ12-120,"69.0000","69.0000","2","0.00","Yes"
CZCH-CTZ12-84,"39.0000","39.0000","1","0.00","Yes"
CZCH-CTZ12-96,"49.0000","49.0000","2","0.00","Yes"
CZCH-CTZ12-CUS,"0.0000","0.0000","5","0.00","Yes"
CZCH-CTZ2,"39.0000","0.0000","999","0.00","No"
CZCH-CTZ2-108,"59.0000","59.0000","2","0.00","No"
CZCH-CTZ2-120,"69.0000","69.0000","2","0.00","No"
CZCH-CTZ2-84,"39.0000","39.0000","1","0.00","No"
CZCH-CTZ2-96,"49.0000","49.0000","2","0.00","No"
CZCH-CTZ2-CUS,"0.0000","0.0000","5","0.00","No"
CZCH-CTZ5,"39.0000","0.0000","999","0.00","No"
CZCH-CTZ5-108,"59.0000","59.0000","2","0.00","No"
CZCH-CTZ5-120,"69.0000","69.0000","2","0.00","No"
CZCH-CTZ5-84,"39.0000","39.0000","1","0.00","No"
CZCH-CTZ5-96,"49.0000","49.0000","2","0.00","No"
CZCH-CTZ5-CUS,"0.0000","0.0000","5","0.00","No"
CZCH-CTZ6,"39.0000","0.0000","999","0.00","No"
CZCH-CTZ6-108,"59.0000","59.0000","2","0.00","No"
CZCH-CTZ6-120,"69.0000","69.0000","2","0.00","No"
CZCH-CTZ6-84,"39.0000","39.0000","1","0.00","No"
CZCH-CTZ6-96,"49.0000","49.0000","2","0.00","No"
CZCH-CTZ6-CUS,"0.0000","0.0000","5","0.00","No"
CZCH-CTZ9,"39.0000","0.0000","999","0.00","No"
CZCH-CTZ9-108,"59.0000","59.0000","2","0.00","No"
CZCH-CTZ9-120,"69.0000","69.0000","2","0.00","No"
CZCH-CTZ9-84,"39.0000","39.0000","1","0.00","No"
CZCH-CTZ9-96,"49.0000","49.0000","2","0.00","No"
CZCH-CTZ9-CUS,"0.0000","0.0000","5","0.00","No"
DIS-ID1,"169.0000","0.0000","999","5.00","No"
DIS-ID1-108,"189.0000","189.0000","3","6.00","No"
DIS-ID1-120,"204.0000","204.0000","4","6.00","No"
DIS-ID1-84,"169.0000","169.0000","1","5.00","No"
DIS-ID1-96,"179.0000","179.0000","2","5.00","No"
DIS-ID1-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID1-FB,"40.0000","40.0000","4","1.00","No"
DIS-ID1-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID112,"169.0000","0.0000","999","5.00","No"
DIS-ID112-108,"189.0000","189.0000","3","6.00","No"
DIS-ID112-120,"204.0000","204.0000","4","6.00","No"
DIS-ID112-84,"169.0000","169.0000","1","5.00","No"
DIS-ID112-96,"179.0000","179.0000","2","5.00","No"
DIS-ID112-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID112-FB,"40.0000","40.0000","13","1.00","No"
DIS-ID112-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID124,"89.0000","0.0000","999","6.00","No"
DIS-ID124-108,"189.0000","189.0000","3","6.00","No"
DIS-ID124-120,"204.0000","204.0000","4","6.00","No"
DIS-ID124-84,"89.0000","169.0000","1","6.00","No"
DIS-ID124-96,"179.0000","179.0000","2","5.00","No"
DIS-ID124-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID124-FB,"40.0000","40.0000","6","1.00","No"
DIS-ID124-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID15,"169.0000","0.0000","0","5.00","No"
DIS-ID15-108,"189.0000","189.0000","3","6.00","No"
DIS-ID15-120,"204.0000","204.0000","4","6.00","No"
DIS-ID15-84,"169.0000","169.0000","1","5.00","No"
DIS-ID15-96,"179.0000","179.0000","2","5.00","No"
DIS-ID15-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID15-FB,"40.0000","40.0000","3","1.00","No"
DIS-ID15-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID20,"169.0000","0.0000","999","5.00","No"
DIS-ID20-108,"189.0000","189.0000","3","6.00","No"
DIS-ID20-120,"204.0000","204.0000","4","6.00","No"
DIS-ID20-84,"169.0000","169.0000","1","5.00","No"
DIS-ID20-96,"179.0000","179.0000","2","5.00","No"
DIS-ID20-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID20-FB,"40.0000","40.0000","2","1.00","No"
DIS-ID20-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID221,"169.0000","0.0000","999","5.00","No"
DIS-ID221-108,"189.0000","189.0000","3","6.00","No"
DIS-ID221-120,"204.0000","204.0000","4","6.00","No"
DIS-ID221-84,"169.0000","169.0000","1","5.00","No"
DIS-ID221-96,"179.0000","179.0000","2","5.00","No"
DIS-ID221-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID221-FB,"40.0000","40.0000","8","1.00","No"
DIS-ID221-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID224,"169.0000","0.0000","999","5.00","No"
DIS-ID224-108,"189.0000","189.0000","3","6.00","No"
DIS-ID224-120,"204.0000","204.0000","4","6.00","No"
DIS-ID224-84,"169.0000","169.0000","1","5.00","No"
DIS-ID224-96,"179.0000","179.0000","2","5.00","No"
DIS-ID224-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID224-FB,"40.0000","40.0000","5","1.00","No"
DIS-ID224-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID37,"169.0000","0.0000","999","5.00","No"
DIS-ID37-108,"189.0000","189.0000","3","6.00","No"
DIS-ID37-120,"204.0000","204.0000","4","6.00","No"
DIS-ID37-84,"169.0000","169.0000","1","5.00","No"
DIS-ID37-96,"179.0000","179.0000","2","5.00","No"
DIS-ID37-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID37-FB,"40.0000","40.0000","7","1.00","No"
DIS-ID37-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID50,"169.0000","0.0000","1","5.00","No"
DIS-ID50-108,"189.0000","189.0000","3","6.00","No"
DIS-ID50-120,"204.0000","204.0000","4","6.00","No"
DIS-ID50-84,"169.0000","169.0000","1","5.00","No"
DIS-ID50-96,"179.0000","179.0000","2","5.00","No"
DIS-ID50-CUS,"0.0000","0.0000","0","2.40","No"
DIS-ID50-FB,"40.0000","40.0000","15","1.00","No"
DIS-ID50-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID511,"169.0000","0.0000","999","5.00","No"
DIS-ID511-108,"189.0000","189.0000","3","6.00","No"
DIS-ID511-120,"204.0000","204.0000","4","6.00","No"
DIS-ID511-84,"169.0000","169.0000","1","5.00","No"
DIS-ID511-96,"179.0000","179.0000","2","5.00","No"
DIS-ID511-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID511-FB,"40.0000","40.0000","10","1.00","No"
DIS-ID511-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID68,"169.0000","0.0000","999","5.00","No"
DIS-ID68-108,"189.0000","189.0000","3","6.00","No"
DIS-ID68-120,"204.0000","204.0000","4","6.00","No"
DIS-ID68-84,"169.0000","169.0000","1","5.00","No"
DIS-ID68-96,"179.0000","179.0000","2","5.00","No"
DIS-ID68-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID68-FB,"40.0000","40.0000","11","1.00","No"
DIS-ID68-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID7727,"169.0000","0.0000","999","5.00","No"
DIS-ID7727-108,"189.0000","189.0000","3","6.00","No"
DIS-ID7727-120,"204.0000","204.0000","4","6.00","No"
DIS-ID7727-84,"169.0000","169.0000","1","5.00","No"
DIS-ID7727-96,"179.0000","179.0000","2","5.00","No"
DIS-ID7727-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID7727-FB,"40.0000","40.0000","1","1.00","No"
DIS-ID7727-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID7806,"169.0000","0.0000","999","5.00","No"
DIS-ID7806-108,"189.0000","189.0000","3","6.00","No"
DIS-ID7806-120,"204.0000","204.0000","4","6.00","No"
DIS-ID7806-84,"169.0000","169.0000","1","5.00","No"
DIS-ID7806-96,"179.0000","179.0000","2","5.00","No"
DIS-ID7806-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID7806-FB,"40.0000","40.0000","12","1.00","No"
DIS-ID7806-SW,"0.9900","0.0000","999","0.05","No"
DIS-ID7906,"169.0000","0.0000","999","5.00","No"
DIS-ID7906-108,"189.0000","189.0000","3","6.00","No"
DIS-ID7906-120,"204.0000","204.0000","4","6.00","No"
DIS-ID7906-84,"169.0000","169.0000","1","5.00","No"
DIS-ID7906-96,"179.0000","179.0000","2","5.00","No"
DIS-ID7906-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID7906-FB,"40.0000","40.0000","9","1.00","No"
DIS-ID7906-SW,"0.9900","0.0000","0","0.05","No"
DIS-ID9,"169.0000","0.0000","999","5.00","No"
DIS-ID9-108,"189.0000","189.0000","3","6.00","No"
DIS-ID9-120,"204.0000","204.0000","4","6.00","No"
DIS-ID9-84,"169.0000","169.0000","1","5.00","No"
DIS-ID9-96,"179.0000","179.0000","2","5.00","No"
DIS-ID9-CUS,"0.0000","0.0000","5","2.40","No"
DIS-ID9-FB,"40.0000","40.0000","14","1.00","No"
DIS-ID9-SW,"0.9900","0.0000","999","0.05","No"
DIS-ROM,"40.0000","0.0000","0","0.00","No"
DS-ASST100,"229.0000","0.0000","99","5.00","No"
DS-ASST100-108,"259.0000","259.0000","3","6.00","No"
DS-ASST100-120,"269.0000","269.0000","4","6.00","No"
DS-ASST100-84,"229.0000","229.0000","1","5.00","No"
DS-ASST100-96,"249.0000","249.0000","2","5.00","No"
DS-ASST100-CUS,"0.0000","0.0000","5","2.40","No"
DS-ASST100-FB,"60.0000","60.0000","15","1.00","No"
DS-ASST100-SW,"1.4900","0.0000","999","0.05","No"
DS-CHX14,"229.0000","0.0000","0","5.00","No"
DS-CHX14-108,"259.0000","259.0000","3","6.00","No"
DS-CHX14-120,"269.0000","269.0000","4","6.00","No"
DS-CHX14-84,"229.0000","229.0000","1","5.00","No"
DS-CHX14-96,"249.0000","249.0000","2","5.00","No"
DS-CHX14-CUS,"0.0000","0.0000","5","0.00","No"
DS-CHX14-FB,"60.0000","60.0000","38","1.00","No"
DS-CHX14-SW,"1.4900","0.0000","999","0.05","No"
DS-CHX4,"229.0000","0.0000","0","5.00","No"
DS-CHX4-108,"259.0000","259.0000","3","0.00","No"
DS-CHX4-120,"269.0000","269.0000","4","0.00","No"
DS-CHX4-84,"229.0000","229.0000","1","0.00","No"
DS-CHX4-96,"249.0000","249.0000","2","0.00","No"
DS-CHX4-CUS,"0.0000","0.0000","5","0.00","No"
DS-CHX4-FB,"60.0000","60.0000","37","1.00","No"
DS-CHX4-SW,"1.4900","0.0000","999","0.05","No"
DS-D12012,"229.0000","0.0000","11","5.00","No"
DS-D12012-108,"259.0000","259.0000","3","6.00","No"
DS-D12012-120,"269.0000","269.0000","4","6.00","No"
DS-D12012-84,"229.0000","229.0000","1","5.00","No"
DS-D12012-96,"249.0000","249.0000","2","5.00","No"
DS-D12012-CUS,"0.0000","0.0000","5","2.40","No"
DS-D12012-FB,"60.0000","60.0000","19","1.00","No"
DS-D12012-SW,"1.4900","0.0000","999","0.05","No"
DS-D22012,"229.0000","0.0000","999","5.00","No"
DS-D22012-108,"259.0000","213.0000","3","6.00","No"
DS-D22012-120,"269.0000","269.0000","4","6.00","No"
DS-D22012-84,"229.0000","215.0000","1","5.00","No"
DS-D22012-96,"249.0000","249.0000","2","5.00","No"
DS-D22012-CUS,"0.0000","0.0000","5","0.00","No"
DS-D22012-FB,"60.0000","60.0000","43","1.00","No"
DS-D22012-SW,"1.4900","0.0000","999","0.05","No"
DS-D32012,"249.0000","0.0000","12","5.00","No"
DS-D32012-108,"279.0000","279.0000","3","6.00","No"
DS-D32012-120,"289.0000","289.0000","4","6.00","No"
DS-D32012-84,"249.0000","249.0000","1","5.00","No"
DS-D32012-96,"269.0000","269.0000","2","5.00","No"
DS-D32012-CUS,"0.0000","0.0000","5","2.40","No"
DS-D32012-FB,"60.0000","60.0000","35","1.00","No"
DS-D32012-SW,"1.4900","0.0000","999","0.05","No"
DS-D42012,"229.0000","0.0000","7","5.00","No"
DS-D42012-108,"259.0000","259.0000","3","6.00","No"
DS-D42012-120,"269.0000","269.0000","4","6.00","No"
DS-D42012-84,"229.0000","229.0000","1","5.00","No"
DS-D42012-96,"249.0000","249.0000","2","5.00","No"
DS-D42012-CUS,"0.0000","0.0000","5","2.40","No"
DS-D42012-FB,"60.0000","60.0000","17","1.00","No"
DS-D42012-SW,"1.4900","0.0000","999","0.05","No"
DS-DST2,"229.0000","0.0000","99","5.00","No"
DS-DST2-108,"259.0000","259.0000","3","6.00","No"
DS-DST2-120,"269.0000","269.0000","4","6.00","No"
DS-DST2-84,"229.0000","229.0000","1","5.00","No"
DS-DST2-96,"249.0000","249.0000","2","5.00","No"
DS-DST2-CUS,"0.0000","0.0000","5","2.40","No"
DS-DST2-FB,"60.0000","60.0000","11","1.00","No"
DS-DST2-SW,"1.4900","0.0000","999","0.05","No"
DS-DST4,"229.0000","0.0000","99","5.00","No"
DS-DST4-108,"259.0000","259.0000","3","6.00","No"
DS-DST4-120,"269.0000","269.0000","4","6.00","No"
DS-DST4-84,"229.0000","229.0000","1","5.00","No"
DS-DST4-96,"249.0000","249.0000","2","5.00","No"
DS-DST4-CUS,"0.0000","0.0000","5","2.40","No"
DS-DST4-FB,"60.0000","60.0000","12","1.00","No"
DS-DST4-SW,"1.4900","0.0000","999","0.05","No"
DS-DUPST1,"229.0000","0.0000","10","5.00","No"
DS-DUPST1-108,"259.0000","259.0000","3","6.00","No"
DS-DUPST1-120,"269.0000","269.0000","4","6.00","No"
DS-DUPST1-84,"229.0000","229.0000","1","5.00","No"
DS-DUPST1-96,"249.0000","219.0000","2","5.00","No"
DS-DUPST1-CUS,"0.0000","0.0000","5","2.40","No"
DS-DUPST1-FB,"60.0000","60.0000","18","1.00","No"
DS-DUPST1-SW,"1.4900","0.0000","999","0.05","No"
DS-DXB20,"249.0000","0.0000","5","5.00","No"
DS-DXB20-108,"279.0000","279.0000","3","6.00","No"
DS-DXB20-120,"289.0000","289.0000","4","6.00","No"
DS-DXB20-84,"249.0000","249.0000","1","5.00","No"
DS-DXB20-96,"269.0000","269.0000","2","5.00","No"
DS-DXB20-CUS,"0.0000","0.0000","5","2.40","No"
DS-DXB20-FB,"60.0000","60.0000","32","1.00","No"
DS-DXB20-SW,"1.4900","0.0000","999","0.05","No"
DS-DXB66,"249.0000","0.0000","99","5.00","No"
DS-DXB66-108,"279.0000","279.0000","3","6.00","No"
DS-DXB66-120,"289.0000","289.0000","4","6.00","No"
DS-DXB66-84,"249.0000","249.0000","1","5.00","No"
DS-DXB66-96,"269.0000","269.0000","2","5.00","No"
DS-DXB66-CUS,"0.0000","0.0000","5","2.40","No"
DS-DXB66-FB,"60.0000","60.0000","27","1.00","No"
DS-DXB66-SW,"1.4900","0.0000","999","0.05","No"
DS-DXB69,"239.0000","0.0000","2","5.00","No"
DS-DXB69-108,"269.0000","269.0000","3","6.00","No"
DS-DXB69-120,"279.0000","279.0000","4","6.00","No"
DS-DXB69-84,"239.0000","239.0000","1","5.00","No"
DS-DXB69-96,"259.0000","259.0000","2","5.00","No"
DS-DXB69-CUS,"0.0000","0.0000","5","2.40","No"
DS-DXB69-FB,"60.0000","60.0000","21","1.00","No"
DS-DXB69-SW,"1.4900","0.0000","999","0.05","No"
DS-EFCH10A,"229.0000","0.0000","0","5.00","No"
DS-EFCH10A-108,"259.0000","259.0000","3","6.00","No"
DS-EFCH10A-120,"269.0000","269.0000","4","6.00","No"
DS-EFCH10A-84,"229.0000","229.0000","1","5.00","No"
DS-EFCH10A-96,"249.0000","249.0000","2","5.00","No"
DS-EFCH10A-CUS,"0.0000","0.0000","5","2.40","No"
DS-EFCH10A-FB,"60.0000","60.0000","42","1.00","No"
DS-EFCH10A-SW,"1.4900","0.0000","999","0.05","No"
ds-efch14,"2.0000","0.0000","1","2.00","No"
DS-EFCH14-1,"229.0000","0.0000","1","2.00","No"
DS-EFCH14-108,"259.0000","259.0000","3","6.00","No"
DS-EFCH14-120,"269.0000","269.0000","4","6.00","No"
DS-EFCH14-84,"229.0000","229.0000","1","5.00","No"
DS-EFCH14-96,"249.0000","249.0000","2","5.00","No"
DS-EFCH14-CUS,"0.0000","0.0000","5","2.40","No"
DS-EFCH14-FB,"60.0000","60.0000","40","1.00","No"
DS-EFCH14-SW,"1.4900","0.0000","999","0.05","No"
DS-EFCH38,"229.0000","0.0000","999","5.00","No"
DS-EFCH38-108,"259.0000","259.0000","3","6.00","No"
DS-EFCH38-120,"269.0000","269.0000","4","6.00","No"
DS-EFCH38-84,"229.0000","229.0000","1","5.00","No"
DS-EFCH38-96,"249.0000","249.0000","2","5.00","No"
DS-EFCH38-CUS,"0.0000","0.0000","5","2.40","No"
DS-EFCH38-FB,"60.0000","60.0000","41","1.00","No"
DS-EFCH38-SW,"1.4900","0.0000","999","0.05","No"
DS-EMBS20131,"239.0000","0.0000","8","5.00","No"
DS-EMBS20131-108,"269.0000","269.0000","3","6.00","No"
DS-EMBS20131-120,"279.0000","279.0000","4","6.00","No"
DS-EMBS20131-84,"239.0000","239.0000","1","5.00","No"
DS-EMBS20131-96,"259.0000","259.0000","2","5.00","No"
DS-EMBS20131-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201310,"279.0000","0.0000","11","5.00","No"
DS-EMBS201310-108,"309.0000","309.0000","3","6.00","No"
DS-EMBS201310-120,"319.0000","319.0000","4","6.00","No"
DS-EMBS201310-84,"279.0000","279.0000","1","5.00","No"
DS-EMBS201310-96,"299.0000","299.0000","2","5.00","No"
DS-EMBS201310-CUS,"0.0000","0.0000","5","2.40","No"
DS-EMBS201310-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201311,"279.0000","0.0000","18","5.00","No"
DS-EMBS201311-108,"309.0000","309.0000","3","6.00","No"
DS-EMBS201311-120,"319.0000","319.0000","4","6.00","No"
DS-EMBS201311-84,"279.0000","279.0000","1","5.00","No"
DS-EMBS201311-96,"299.0000","299.0000","2","5.00","No"
DS-EMBS201311-CUS,"0.0000","0.0000","5","2.40","No"
DS-EMBS201311-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201312,"299.0000","0.0000","2","5.00","No"
DS-EMBS201312-108,"329.0000","329.0000","3","6.00","No"
DS-EMBS201312-120,"339.0000","339.0000","4","6.00","No"
DS-EMBS201312-84,"299.0000","299.0000","1","5.00","No"
DS-EMBS201312-96,"319.0000","319.0000","2","5.00","No"
DS-EMBS201312-CUS,"0.0000","0.0000","5","2.40","No"
DS-EMBS201312-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201313,"289.0000","0.0000","10","5.00","No"
DS-EMBS201313-108,"319.0000","319.0000","3","6.00","No"
DS-EMBS201313-120,"329.0000","329.0000","4","6.00","No"
DS-EMBS201313-84,"289.0000","289.0000","1","5.00","No"
DS-EMBS201313-96,"309.0000","309.0000","2","5.00","No"
DS-EMBS201313-CUS,"0.0000","0.0000","5","2.40","No"
DS-EMBS201313-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201314,"289.0000","0.0000","21","5.00","No"
DS-EMBS201314-108,"319.0000","319.0000","3","6.00","No"
DS-EMBS201314-120,"329.0000","329.0000","4","6.00","No"
DS-EMBS201314-84,"289.0000","289.0000","1","5.00","No"
DS-EMBS201314-96,"309.0000","309.0000","2","5.00","No"
DS-EMBS201314-CUS,"0.0000","0.0000","5","2.40","No"
DS-EMBS201314-SW,"1.9900","0.0000","999","0.05","No"
DS-EMBS201315,"289.0000","0.0000","15","5.00","No"
DS-EMBS201315-108,"319.0000","319.0000","3","6.00","No"
