SKU,UPC,IsBuy1Get1,Startdate,Enddate
SHCH-LH1211-96,"799665835347","No","01/12/2014","01/12/2014"
SHCH-LH1211-108,"799665835354","No","01/12/2014","01/12/2014"
SHCH-LH20132-84,"799665835217","No","01/12/2014","01/12/2014"
SHCH-LH20132-96,"799665835224","No","01/12/2014","01/12/2014"
SHCH-LH20132-108,"799665835231","No","01/12/2014","01/12/2014"
SHCH-LH96-84,"799665835156","No","01/12/2014","01/12/2014"
SHCH-LH96-96,"799665835163","No","01/12/2014","01/12/2014"
SHCH-LH96-108,"799665835170","No","01/12/2014","01/12/2014"
SHCH-LH20136-84,"799665835361","No","01/12/2014","01/12/2014"
SHCH-LH20136-96,"799665835378","No","01/12/2014","01/12/2014"
SHCH-LH20136-108,"799665835385","No","01/12/2014","01/12/2014"
SHCH-LHOCS333-84,"799665835279","No","01/12/2014","01/12/2014"
SHCH-LHOCS333-96,"799665835286","No","01/12/2014","01/12/2014"
SHCH-LHOCS333-108,"799665835293","No","01/12/2014","01/12/2014"
SHCH-EMB20138-84,"799665835026","No","01/12/2014","01/12/2014"
SHCH-EMB20138-96,"799665835033","No","01/12/2014","01/12/2014"
SHCH-EMB20138-108,"799665835040","No","01/12/2014","01/12/2014"
SHCH-EMB20138-120,"799665835057","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3595-84,"799665834869","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3595-96,"799665834876","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3595-108,"799665834883","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3595-120,"799665834890","No","01/12/2014","01/12/2014"
SHCH-EMB20137-84,"799665834982","No","01/12/2014","01/12/2014"
SHCH-EMB20137-96,"799665834999","No","01/12/2014","01/12/2014"
SHCH-EMB20137-108,"799665835002","No","01/12/2014","01/12/2014"
SHCH-EMB20137-120,"799665835019","No","01/12/2014","01/12/2014"
SHCH-EMB20132A-84,"799665834586","No","01/12/2014","01/12/2014"
SHCH-EMB20132A-96,"799665834593","No","01/12/2014","01/12/2014"
SHCH-EMB20132A-108,"799665834609","No","01/12/2014","01/12/2014"
SHCH-EMB20132A-120,"799665834616","No","01/12/2014","01/12/2014"
SHCH-EMB20132B-84,"799665834623","No","01/12/2014","01/12/2014"
SHCH-EMB20132B-96,"799665834630","No","01/12/2014","01/12/2014"
SHCH-EMB20132B-108,"799665834647","No","01/12/2014","01/12/2014"
SHCH-EMB20132B-120,"799665834654","No","01/12/2014","01/12/2014"
SHCH-LH20134-84,"799665835309","No","01/12/2014","01/12/2014"
SHCH-LH20134-96,"799665835316","No","01/12/2014","01/12/2014"
SHCH-LH20134-108,"799665835323","No","01/12/2014","01/12/2014"
SHCH-LH20135-84,"799665835248","No","01/12/2014","01/12/2014"
SHCH-LH20135-96,"799665835255","No","01/12/2014","01/12/2014"
SHCH-LH20135-108,"799665835262","No","01/12/2014","01/12/2014"
SHCH-LH97-84,"799665835187","No","01/12/2014","01/12/2014"
SHCH-LH97-96,"799665835194","No","01/12/2014","01/12/2014"
SHCH-LH97-108,"799665835200","No","01/12/2014","01/12/2014"
SHCH-EMB20131A-84,"799665834500","No","01/12/2014","01/12/2014"
SHCH-EMB20131A-96,"799665834517","No","01/12/2014","01/12/2014"
SHCH-EMB20131A-108,"799665834524","No","01/12/2014","01/12/2014"
SHCH-EMB20131A-120,"799665834531","No","01/12/2014","01/12/2014"
SHCH-EMB20131B-84,"799665834548","No","01/12/2014","12/12/2018"
SHCH-EMB20131B-96,"799665834555","No","01/12/2014","01/12/2014"
SHCH-EMB20131B-108,"799665834562","No","01/12/2014","01/12/2014"
SHCH-EMB20131B-120,"799665834579","No","01/12/2014","01/12/2014"
SHCH-LH159-84,"799665835095","No","01/12/2014","01/12/2014"
SHCH-LH159-96,"799665835101","No","01/12/2014","01/12/2014"
SHCH-LH159-108,"799665835118","No","01/12/2014","01/12/2014"
SHCH-LH130-84,"799665835422","No","01/12/2014","01/12/2014"
SHCH-LH130-96,"799665835439","No","01/12/2014","01/12/2014"
SHCH-LH130-108,"799665835446","No","01/12/2014","01/12/2014"
SHCH-LH94A-84,"797734457940","No","01/12/2014","01/12/2014"
SHCH-LH94A-96,"797734457995","No","01/12/2014","01/12/2014"
SHCH-LH94A-108,"799665835088","No","01/12/2014","01/12/2014"
SHCH-EMB20133A-84,"799665834661","No","01/12/2014","01/12/2014"
SHCH-EMB20133A-96,"799665834678","No","01/12/2014","01/12/2014"
SHCH-EMB20133A-108,"799665834685","No","01/12/2014","01/12/2014"
SHCH-EMB20133A-120,"799665834692","No","01/12/2014","01/12/2014"
SHCH-EMB20133B-84,"799665834708","No","01/12/2014","01/12/2014"
SHCH-EMB20133B-96,"799665834715","No","01/12/2014","01/12/2014"
SHCH-EMB20133B-108,"799665834722","No","01/12/2014","01/12/2014"
SHCH-EMB20133B-120,"799665834739","No","01/12/2014","01/12/2014"
SHCH-EMBOCS4084-84,"799665834821","No","01/12/2014","01/12/2014"
SHCH-EMBOCS4084-96,"799665834838","No","01/12/2014","01/12/2014"
SHCH-EMBOCS4084-108,"799665834845","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3293-84,"799665834746","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3293-96,"799665834753","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3293-108,"799665834760","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3231-84,"799665834784","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3231-96,"799665834791","No","01/12/2014","01/12/2014"
SHCH-EMBOCS3231-108,"799665834807","No","01/12/2014","01/12/2014"
SHCH-EMB20135-84,"799665834906","No","02/14/2015","02/14/2015"
SHCH-EMB20135-96,"799665834913","No","01/12/2014","01/12/2014"
SHCH-EMB20135-108,"799665834920","No","01/12/2014","01/12/2014"
SHCH-EMB20135-120,"799665834937","No","01/12/2014","01/12/2014"
SHCH-EMB20136-84,"799665834944","No","01/12/2014","01/12/2014"
SHCH-EMB20136-96,"799665834951","No","01/12/2014","01/12/2014"
SHCH-EMB20136-108,"799665834968","No","01/12/2014","01/12/2014"
SHCH-EMB20136-120,"799665834975","No","01/12/2014","01/12/2014"
SHFLNCH-M013-84,"610395226451","No","01/12/2014","01/12/2014"
SHFLNCH-M013-96,"610395226468","No","01/12/2014","01/12/2014"
SHFLNCH-M013-108,"610395226475","No","01/12/2014","01/12/2014"
SHFLNCH-M013-120,"610395226482","No","01/12/2014","01/12/2014"
SHLNCH-J0106-84,"610395231233","No","",""
SHLNCH-J0106-96,"610395231240","No","",""
SHLNCH-J0106-108,"610395231219","No","01/12/2014","01/12/2014"
SHLNCH-J0106-120,"610395231226","No","01/12/2014","01/12/2014"
SH-ORG2-84,"799418020884","No","01/12/2014","01/12/2014"
SH-ORG2-96,"799418020891","No","01/12/2014","01/12/2014"
SH-ORG2-108,"799418020914","No","01/12/2014","01/12/2014"
SH-ORG2-120,"799418020921","No","01/12/2014","01/12/2014"
SHLNCH-J0105-84,"610395231196","No","01/12/2014","01/12/2014"
SHLNCH-J0105-96,"610395231202","No","01/12/2014","01/12/2014"
SHLNCH-J0105-108,"610395231172","No","01/12/2014","01/12/2014"
SHLNCH-J0105-120,"610395231189","No","01/12/2014","01/12/2014"
SH-ORG12-84,"799418020792","No","01/12/2014","01/12/2014"
SH-ORG12-96,"799418020815","No","01/12/2014","01/12/2014"
SH-ORG12-108,"799418020822","No","01/12/2014","01/12/2014"
SH-ORG12-120,"799418020839","No","01/12/2014","01/12/2014"
SH-ORG48-84,"799418020976","No","01/12/2014","01/12/2014"
SH-ORG48-96,"799418020983","No","01/12/2014","01/12/2014"
SH-ORG48-108,"799418020990","No","01/12/2014","01/12/2014"
SH-ORG48-120,"799418021010","No","01/12/2014","01/12/2014"
SHFLNCH-M011-84,"610395226376","No","01/12/2014","01/12/2014"
SHFLNCH-M011-96,"610395226383","No","01/12/2014","01/12/2014"
SHFLNCH-M011-108,"610395226390","No","01/12/2014","01/12/2014"
SHFLNCH-M011-120,"610395226406","No","01/12/2014","01/12/2014"
SHFLNCH-M012-84,"610395226413","No","01/12/2014","01/12/2014"
SHFLNCH-M012-96,"610395226420","No","01/12/2014","01/12/2014"
SHFLNCH-M012-108,"610395226437","No","01/12/2014","01/12/2014"
SHFLNCH-M012-120,"610395226444","No","01/12/2014","01/12/2014"
SHFLNCH-M015-84,"610395226536","No","01/12/2014","01/12/2014"
SHFLNCH-M015-96,"610395226543","No","01/12/2014","01/12/2014"
SHFLNCH-M015-108,"610395226550","No","01/12/2014","01/12/2014"
PTCH-001-84-RU,"799665832650","No","01/18/2014","01/18/2014"
PTCH-001-96-RU,"799665832667","No","01/18/2014","01/18/2014"
PTCH-001-108-RU,"799665832681","No","01/18/2014","01/18/2014"
PTCH-001-120-RU,"799665832674","No","01/18/2014","01/18/2014"
PTCH-003-84-RU,"797734457070","No","01/18/2014","01/18/2014"
PTCH-003-96-RU,"797734457087","No","01/18/2014","01/18/2014"
PTCH-003-108-RU,"797734457094","No","01/18/2014","01/18/2014"
PTCH-207-84-RU,"799665832377","No","01/18/2014","01/18/2014"
PTCH-207-96-RU,"799665832384","No","01/18/2014","01/18/2014"
PTCH-207-108-RU,"799665832407","No","01/18/2014","01/18/2014"
PTCH-207-120-RU,"799665832391","No","01/18/2014","01/18/2014"
PTCH-204-84-RU,"799665832162","No","01/18/2014","01/18/2014"
PTCH-204-96-RU,"799665832179","No","01/18/2014","01/18/2014"
PTCH-204-108-RU,"799665832193","No","01/18/2014","01/18/2014"
PTCH-204-120-RU,"799665832186","No","01/18/2014","01/18/2014"
PTCH-202-84-RU,"799665832025","No","01/18/2014","01/18/2014"
PTCH-202-96-RU,"799665832032","No","01/18/2014","01/18/2014"
PTCH-202-108-RU,"799665832056","No","01/18/2014","01/18/2014"
PTCH-202-120-RU,"799665832049","No","01/18/2014","01/18/2014"
PTCH-205-84-RU,"799665832230","No","01/18/2014","01/18/2014"
PTCH-205-96-RU,"799665832247","No","01/18/2014","01/18/2014"
PTCH-205-108-RU,"799665832261","No","01/18/2014","01/18/2014"
PTCH-205-120-RU,"799665832254","No","01/18/2014","01/18/2014"
PTCH-203-84-RU,"799665832094","No","01/18/2014","01/18/2014"
PTCH-203-96-RU,"799665832100","No","01/18/2014","01/18/2014"
PTCH-203-108-RU,"799665832124","No","01/18/2014","01/18/2014"
PTCH-203-120-RU,"799665832117","No","01/18/2014","01/18/2014"
PTCH-208-84-RU,"799665832445","No","01/18/2014","01/18/2014"
PTCH-208-96-RU,"799665832452","No","01/18/2014","01/18/2014"
PTCH-208-108-RU,"799665832476","No","01/18/2014","01/18/2014"
PTCH-208-120-RU,"799665832469","No","01/18/2014","01/18/2014"
PTCH-209-84-RU,"799665832513","No","01/18/2014","01/18/2014"
PTCH-209-96-RU,"799665832520","No","01/18/2014","01/18/2014"
PTCH-209-108-RU,"799665832544","No","01/18/2014","01/18/2014"
PTCH-209-120-RU,"799665832537","No","01/18/2014","01/18/2014"
PTCH-206-84-RU,"799665832308","No","01/18/2014","01/18/2014"
PTCH-206-96-RU,"799665832315","No","01/18/2014","01/18/2014"
PTCH-206-108-RU,"799665832339","No","01/18/2014","01/18/2014"
PTCH-206-120-RU,"799665832322","No","01/18/2014","01/18/2014"
PTCH-130907-84-RU,"799665813062","No","01/18/2014","01/18/2014"
PTCH-130907-96-RU,"799665813079","No","01/18/2014","01/18/2014"
PTCH-130907-108-RU,"799665813048","No","01/18/2014","01/18/2014"
PTCH-130907-120-RU,"799665813055","No","01/18/2014","01/18/2014"
PTCH-102-84-RU,"799665812928","No","01/18/2014","01/18/2014"
PTCH-102-96-RU,"799665812935","No","01/18/2014","01/18/2014"
PTCH-102-108-RU,"799665812904","No","01/18/2014","01/18/2014"
PTCH-102-120-RU,"799665812911","No","01/18/2014","01/18/2014"
PTCH-120-84-RU,"797734457032","No","01/18/2014","01/18/2014"
PTCH-120-96-RU,"797734457049","No","01/18/2014","01/18/2014"
PTCH-120-108-RU,"797734457056","No","01/18/2014","01/18/2014"
PTCH-100-84-RU,"799665812867","No","01/18/2014","01/18/2014"
PTCH-100-96-RU,"799665812874","No","01/18/2014","01/18/2014"
PTCH-100-108-RU,"799665812843","No","01/18/2014","01/18/2014"
PTCH-100-120-RU,"799665812850","No","01/18/2014","01/18/2014"
PTCH-54-84-RU,"799665813345","No","01/18/2014","01/18/2014"
PTCH-54-96-RU,"799665813352","No","01/18/2014","01/18/2014"
PTCH-54-108-RU,"799665813321","No","01/18/2014","01/18/2014"
PTCH-54-120-RU,"799665813338","No","01/18/2014","01/18/2014"
PTCH-190912-84-RU,"797734449488","No","01/18/2014","01/18/2014"
PTCH-190912-96-RU,"797734449495","No","01/18/2014","01/18/2014"
PTCH-190912-108-RU,"797734449464","No","01/18/2014","01/18/2014"
PTCH-41-84-RU,"799665813260","No","01/18/2014","01/18/2014"
PTCH-41-96-RU,"799665813277","No","01/18/2014","01/18/2014"
PTCH-41-108-RU,"799665813246","No","01/18/2014","01/18/2014"
PTCH-41-120-RU,"799665813253","No","01/18/2014","01/18/2014"
PTCH-27-84-RU,"797734456998","No","01/18/2014","01/18/2014"
PTCH-27-96-RU,"797734457001","No","01/18/2014","01/18/2014"
PTCH-27-108-RU,"797734457018","No","01/18/2014","01/18/2014"
PTCH-27-120-RU,"797734457025","No","01/18/2014","01/18/2014"
PTCH-194010-84-RU,"799665813161","No","01/18/2014","01/18/2014"
PTCH-194010-96-RU,"799665813178","No","01/18/2014","01/18/2014"
PTCH-194010-108-RU,"799665813147","No","01/18/2014","01/18/2014"
PTCH-194010-120-RU,"799665813154","No","01/18/2014","01/18/2014"
PTCH-87-84-RU,"799665813406","No","01/18/2014","01/18/2014"
PTCH-87-96-RU,"799665813413","No","01/18/2014","01/18/2014"
PTCH-87-108-RU,"799665813383","No","01/18/2014","01/18/2014"
PTCH-87-120-RU,"799665813390","No","01/18/2014","01/18/2014"
PTCH-112-84-RU,"797734456875","No","02/18/2015","12/18/2015"
PTCH-112-96-RU,"797734456882","No","01/31/2015","06/18/2015"
PTCH-112-108-RU,"797734456899","No","01/18/2014","01/18/2014"
PTCH-JTSP112-120-RU,"797734456905","No","01/18/2014","01/18/2014"
PTCH-1066-84-RU,"797734456912","No","01/18/2014","01/18/2014"
PTCH-1066-96-RU,"797734456929","No","01/18/2014","01/18/2014"
PTCH-1066-108-RU,"797734456936","No","01/18/2014","01/18/2014"
PTCH-1066-120-RU,"797734456943","No","01/18/2014","01/18/2014"
PTCH-29-84-RU,"797734456950","No","01/18/2014","01/18/2014"
PTCH-29-96-RU,"797734456967","No","01/18/2014","01/18/2014"
PTCH-29-108-RU,"797734456974","No","01/18/2014","01/18/2014"
PTCH-29-120-RU,"797734456981","No","01/18/2014","01/18/2014"
EFSCH-20136B-84,"799418015385","No","02/04/2014","02/04/2014"
EFSCH-20136B-96,"799418015392","No","",""
EFSCH-20136B-108,"799418015408","No","02/04/2014","02/04/2014"
EFSCH-20136B-120,"799418015415","No","02/04/2014","02/04/2014"
HDW-AB-9326-22,"799418020013","No","03/05/2014","03/05/2014"
HDW-HG-9326-12,"799418020020","No","03/05/2014","03/05/2014"
HDW-AB-9323-22,"799418020037","No","03/05/2014","03/05/2014"
HDW-HG-9326-12,"799418020044","No","03/05/2014","03/05/2014"
HDW-AB-9306-22,"799418020068","No","03/05/2014","03/05/2014"
HDW-AB-9309-22,"799418020082","No","03/05/2014","03/05/2014"
HDW-HG-9306-12,"799418020099","No","03/05/2014","03/05/2014"
HDW-HG-9309-12,"799418020112","No","03/05/2014","03/05/2014"
HDW-AB-9319-22,"799418020129","No","03/05/2014","03/05/2014"
HDW-AB-9321-22,"799418020143","No","03/05/2014","03/05/2014"
HDW-HG-9320-12,"799418020167","No","03/05/2014","03/05/2014"
HDW-HG-9321-12,"799418020174","No","03/05/2014","03/05/2014"
HDW-AB-9324-22,"799418020198","No","03/05/2014","03/05/2014"
HDW-HG-9324-12,"799418020204","No","03/05/2014","03/05/2014"
HDW-AB-9353-22,"799418020211","No","03/05/2014","03/05/2014"
HDW-HG-9353-12,"799418020228","No","03/05/2014","03/05/2014"
HDW-AB-9301-22,"799418020242","No","03/05/2014","03/05/2014"
HDW-HG-9301-12,"799418020259","No","03/05/2014","03/05/2014"
HDW-AB-9311-22,"799418020266","No","03/05/2014","03/05/2014"
HDW-HG-9311-12,"799418020273","No","03/05/2014","03/05/2014"
HDW-AB-3032-22,"799418020297","No","03/05/2014","03/05/2014"
HDW-HG-3032-12,"799418020303","No","03/05/2014","03/05/2014"
HDW-AB-3714-22,"799418020327","No","03/05/2014","03/05/2014"
HDW-HG-3714-12,"799418020334","No","03/05/2014","03/05/2014"
HDW-AB-3639-22,"799418020358","No","03/05/2014","03/05/2014"
HDW-AB-3588-22,"799418020372","No","03/05/2014","03/05/2014"
HDW-HG-3588-12,"799418020389","No","03/05/2014","03/05/2014"
HDW-AB-3748-22,"799418020402","No","03/05/2014","03/05/2014"
HDW-HG-3748-12,"799418020419","No","03/05/2014","03/05/2014"
HDW-AB-2041-22,"799418020426","No","03/05/2014","03/05/2014"
HDW-HG-2041-12,"799418020433","No","03/05/2014","03/05/2014"
HDW-AB-3862-22,"799418020457","No","03/05/2014","03/05/2014"
HDW-HG-3862-12,"799418020464","No","03/05/2014","03/05/2014"
HDW-AB-3863-22,"799418020471","No","03/05/2014","03/05/2014"
HDW-HG-3863-12,"799418020488","No","03/05/2014","03/05/2014"
HDW-AB-2040-22,"799418020501","No","03/05/2014","03/05/2014"
HDW-HG-2040-12,"799418020518","No","03/05/2014","03/05/2014"
HDW-AB-2018-22,"799418020525","No","03/05/2014","03/05/2014"
HDW-HG-2018-12,"799418020532","No","03/05/2014","03/05/2014"
HDW-AB-3046-22,"799418020556","No","03/05/2014","03/05/2014"
HDW-HG-3046-12,"799418020563","No","03/05/2014","03/05/2014"
HDW-AB-3909-22,"799418020587","No","02/14/2015","02/14/2015"
HDW-HG-3909-12,"799418020594","No","02/14/2015","02/14/2015"
HDW-AB-3049-22,"799418020648","No","03/05/2014","03/05/2014"
HDW-HG-3049-12,"799418020655","No","03/05/2014","03/05/2014"
HDW-AB-3058-22,"799418020679","No","03/05/2014","03/05/2014"
HDW-HG-3058-12,"799418020686","No","03/05/2014","03/05/2014"
HDW-AB-3747-22,"799418020709","No","03/05/2014","03/05/2014"
HDW-HG-3747-12,"799418020716","No","03/05/2014","03/05/2014"
HDW-AB-3746-22,"799418020730","No","03/05/2014","03/05/2014"
HDW-HG-3746-12,"799418020747","No","03/05/2014","03/05/2014"
PTCH-005-84-RU,"797734456837","No","03/05/2014","03/05/2014"
PTCH-005-96-RU,"797734456844","No","03/05/2014","03/05/2014"
PTCH-005-108-RU,"797734456851","No","03/05/2014","03/05/2014"
PTCH-005-120-RU,"797734456868","No","03/05/2014","03/05/2014"
BOCH-201301-84-GR,"799665814885","No","03/05/2014","03/05/2014"
BOCH-201301-96-GR,"799665814892","No","03/05/2014","03/05/2014"
BOCH-201301-108-GR,"799665814908","No","03/05/2014","03/05/2014"
BOCH-201301-120-GR,"799665814915","No","03/05/2014","03/05/2014"
BOCH-201304-84-GR,"799665815127","No","03/05/2014","03/05/2014"
BOCH-201304-96-GR,"799665815134","No","03/05/2014","03/05/2014"
BOCH-201304-108-GR,"799665815141","No","03/05/2014","03/05/2014"
BOCH-201304-120-GR,"799665815158","No","03/05/2014","03/05/2014"
BOCH-191016-84-GR,"797734456745","No","03/05/2014","03/05/2014"
BOCH-191016-96-GR,"797734456752","No","03/05/2014","03/05/2014"
BOCH-191016-108-GR,"797734456769","No","03/05/2014","03/05/2014"
BOCH-191016-120-GR,"797734456776","No","03/05/2014","03/05/2014"
BOCH-201305-84-GR,"799665815202","No","03/05/2014","03/05/2014"
BOCH-201305-96-GR,"799665815219","No","03/05/2014","03/05/2014"
BOCH-201305-108-GR,"799665815226","No","03/05/2014","03/05/2014"
BOCH-201305-120-GR,"799665815233","No","03/05/2014","03/05/2014"
BOCH-193810-84-GR,"797734456547","No","03/05/2014","03/05/2014"
BOCH-193810-96-GR,"797734456554","No","03/05/2014","03/05/2014"
BOCH-193810-108-GR,"797734456561","No","03/05/2014","03/05/2014"
BOCH-193810-120-GR,"797734456578","No","03/05/2014","03/05/2014"
BOCH-120601-84-GR,"797734456585","No","03/05/2014","03/05/2014"
BOCH-120601-96-GR,"797734456592","No","03/05/2014","03/05/2014"
BOCH-120601-108-GR,"797734456608","No","03/05/2014","03/05/2014"
BOCH-120601-120-GR,"797734456615","No","03/05/2014","03/05/2014"
BOCH-174402-84-GR,"797734456462","No","03/05/2014","03/05/2014"
BOCH-174402-96-GR,"797734456479","No","03/05/2014","03/05/2014"
BOCH-174402-96-GR,"797734456486","No","03/05/2014","03/05/2014"
BOCH-174402-120-GR,"797734456493","No","03/05/2014","03/05/2014"
BOCH-131009-84-GR,"797734456622","No","03/05/2014","03/05/2014"
BOCH-131009-96-GR,"797734456639","No","03/05/2014","03/05/2014"
BOCH-131009-108-GR,"797734456646","No","03/05/2014","03/05/2014"
BOCH-131009-120-GR,"797734456653","No","03/05/2014","03/05/2014"
BOCH-190303-84-GR,"797734456707","No","03/05/2014","03/05/2014"
BOCH-190303-96-GR,"797734456714","No","03/05/2014","03/05/2014"
BOCH-190303-108-GR,"797734456721","No","03/05/2014","03/05/2014"
BOCH-190303-120-GR,"797734456738","No","03/05/2014","03/05/2014"
SHCH-VOL3-84-SLDW,"799665826499","No","03/05/2014","03/05/2014"
SHCH-VOL3-96-SLDW,"799665826505","No","03/05/2014","03/05/2014"
SHCH-VOL3-108-SLDW,"799665826529","No","03/05/2014","03/05/2014"
SHCH-VOL3-120-SLDW,"799665826512","No","03/05/2014","03/05/2014"
SHCH-VOL1-84-SLDW,"799665826413","No","03/05/2014","03/05/2014"
SHCH-VOL1-96-SLDW,"799665826420","No","03/05/2014","03/05/2014"
SHCH-VOL1-108-SLDW,"799665826444","No","03/05/2014","03/05/2014"
SHCH-VOL1-120-SLDW,"799665826437","No","03/05/2014","03/05/2014"
SHCH-LH20133-84,"799665835125","No","03/05/2014","03/05/2014"
SHCH-LH20133-96,"799665835132","No","03/05/2014","03/05/2014"
SHCH-LH20133-108,"799665835149","No","03/05/2014","03/05/2014"
CC-TEALBB29-84,"799418022574","No","03/05/2014","03/05/2014"
CC-TEALBB29-96,"799418022581","No","03/05/2014","03/05/2014"
CC-TEALBB29-108,"799418022598","No","03/05/2014","03/05/2014"
CC-TEALBB29-120,"799418022604","No","03/05/2014","03/05/2014"
CC-MA3-84,"799418022710","No","03/05/2014","03/05/2014"
CC-MA3-96,"799418022727","No","03/05/2014","03/05/2014"
CC-MA3-108,"799418022734","No","03/05/2014","03/05/2014"
CC-MA3-120,"799418022741","No","03/05/2014","03/05/2014"
BOCH-201302-84-GR,"799665814960","No","03/05/2014","03/05/2014"
BOCH-201302-96-GR,"799665814977","No","03/05/2014","03/05/2014"
BOCH-201302-108-GR,"799665814984","No","03/05/2014","03/05/2014"
BOCH-201302-120-GR,"799665814991","No","03/05/2014","03/05/2014"
PTCH-104-84-RU,"799665832582","No","03/05/2014","03/05/2014"
PTCH-104-96-RU,"799665832599","No","03/05/2014","03/05/2014"
PTCH-104-108-RU,"799665832612","No","03/05/2014","03/05/2014"
PTCH-104-120-RU,"799665832605","No","03/05/2014","03/05/2014"
SHCH-VOL1-84-DLDW,"799665834340","No","03/06/2014","04/08/2014"
SHCH-VOL1-96-DLDW,"799665834357","No","03/13/2014","04/09/2014"
SHCH-VOL1-108-DLDW,"799665834364","No","03/06/2014","03/06/2014"
SHCH-VOL1-120-DLDW,"799665834371","No","03/06/2014","03/06/2014"
SHCH-VOL3-84-DLDW,"799665834388","No","03/06/2014","03/06/2014"
SHCH-VOL3-96-DLDW,"799665834395","No","03/06/2014","03/13/2014"
SHCH-VOL3-108-DLDW,"799665834401","No","03/06/2014","03/06/2014"
SHCH-VOL3-120-DLDW,"799665834418","No","03/06/2014","03/06/2014"
HDW-AB-2031-22-WP-8,"799418020754","No","03/06/2014","03/06/2014"
HDW-AB-2031-22-WP-6,"799418020808","No","03/06/2014","03/06/2014"
HDW-AB-2031-22-WP-4,"","No","03/06/2014","03/06/2014"
HDW-AB-2018-22-WP-8,"799418020853","No","03/06/2014","03/06/2014"
HDW-AB-2018-22-WP-6,"799418020907","No","03/06/2014","03/06/2014"
HDW-AB-2018-22-WP-4,"","No","03/06/2014","03/06/2014"
HDW-AB-3714-22-WP-8,"799418021058","No","03/06/2014","03/06/2014"
HDW-AB-3714-22-WP-6,"799418021102","No","03/06/2014","03/06/2014"
HDW-AB-3714-22-WP-4,"","No","03/06/2014","03/06/2014"
HDW-AB-3863-22-WP-8,"799418021157","No","03/06/2014","03/06/2014"
HDW-AB-3863-22-WP-6,"799418021201","No","03/06/2014","03/06/2014"
HDW-AB-3863-22-WP-4,"","No","03/06/2014","03/06/2014"
HDW-AB-3537-22-WP-8,"799418021256","No","03/06/2014","03/06/2014"
HDW-AB-3537-22-WP-6,"799418021300","No","03/06/2014","03/06/2014"
HDW-AB-3537-22-WP-4,"","No","03/06/2014","03/06/2014"
HDW-HG-2031-12-WP-8,"799418021355","No","03/06/2014","03/06/2014"
HDW-HG-2031-12-WP-6,"","No","03/06/2014","03/06/2014"
HDW-HG-2031-12-WP-4,"","No","03/06/2014","03/06/2014"
HDW-HG-2018-12-WP-8,"799418021362","No","03/06/2014","03/06/2014"
HDW-HG-2018-12-WP-6,"","No","03/06/2014","03/06/2014"
HDW-HG-2018-12-WP-4,"","No","03/06/2014","03/06/2014"
HDW-HG-3714-12-WP-8,"799418021386","No","03/06/2014","03/06/2014"
HDW-HG-3714-12-WP-6,"","No","03/06/2014","03/06/2014"
HDW-HG-3714-12-WP-4,"","No","03/06/2014","03/06/2014"
HDW-HG-3863-12-WP-8,"799418021393","No","03/06/2014","03/06/2014"
HDW-HG-3863-12-WP-6,"799418021447","No","03/06/2014","03/06/2014"
HDW-HG-3863-12-WP-4,"","No","03/06/2014","03/06/2014"
HDW-HG-2042-80-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-80-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-80-WP-4,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-80-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-80-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-80-WP-4,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-79-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-79-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-79-WP-4,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-79-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-79-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-79-WP-4,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-81-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-81-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2042-81-WP-4,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-81-WP-8,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-81-WP-6,"","No","03/07/2014","03/07/2014"
HDW-HG-2035-81-WP-4,"","No","03/07/2014","03/07/2014"
VPCH-193810-96,"610395223177","No","03/07/2014","03/07/2014"
VPCH-194007-84,"610395223146","No","03/07/2014","03/07/2014"
VPCH-194007-108,"610395223153","No","03/07/2014","03/07/2014"
VPCH-194007-120,"799665830861","No","03/07/2014","03/07/2014"
EFSCH-AL450C2,"799418018959","No","03/20/2014","03/20/2014"
EFSCH-20136B-63,"799418015438","No","03/21/2016","03/21/2016"

