SKU,UPC,Inventory On Hand, Location,Hemming Allowed
DS-EFCH14-1,"13","-24","Livermore Warehouse","No"
 ,SKU,UPC,Inventory On Hand, Location,Safety Lock Qty,Avilable For Channel Sales/HPD Website
PTSCH-12012,"610395222316","122","Livermore Warehouse","Yes"
,"PTSCH-12012-84","610395222316","0","Livermore Warehouse","5","97"
,"PTSCH-12012-84","610395222316","0","Atlanta Warehouse","5","97"
,"PTSCH-12012-96","610395222323","70","Atlanta Warehouse","10","102"
,"PTSCH-12012-96","610395222323","70","Livermore Warehouse","10","102"
,"PTSCH-12012-108","610395222330","52","Livermore Warehouse","10","42"
,"PTSCH-12012-108","610395222330","52","Atlanta Warehouse","10","42"
,"PTSCH-12012-120","610395222347","0","Livermore Warehouse","10","0"
,"PTSCH-1-2012-CUS","799665815547","0","Livermore Warehouse","0",""
PTSCH-12012,"610395222316","122","Atlanta Warehouse","Yes"
,"PTSCH-12012-84","610395222316","0","Livermore Warehouse","5","97"
,"PTSCH-12012-84","610395222316","0","Atlanta Warehouse","5","97"
,"PTSCH-12012-96","610395222323","70","Atlanta Warehouse","10","102"
,"PTSCH-12012-96","610395222323","70","Livermore Warehouse","10","102"
,"PTSCH-12012-108","610395222330","52","Livermore Warehouse","10","42"
,"PTSCH-12012-108","610395222330","52","Atlanta Warehouse","10","42"
,"PTSCH-12012-120","610395222347","0","Livermore Warehouse","10","0"
,"PTSCH-1-2012-CUS","799665815547","0","Livermore Warehouse","0",""
PTSCH-12012-SW,"799665815554","27","Livermore Warehouse","No"
PTSCH-13400,"799665833442","431","Atlanta Warehouse","No"
,"PTSCH-13400-84","799665833442","69","Atlanta Warehouse","0","69"
,"PTSCH-13400-96","799665833459","136","Atlanta Warehouse","0","136"
,"PTSCH-13400-96","799665833459","136","Livermore Warehouse","0","136"
,"PTSCH-13400-108","799665833473","156","Atlanta Warehouse","0","156"
,"PTSCH-13400-120","799665833466","70","Atlanta Warehouse","0","70"
,"PTSCH-13400-CUS","799665833480","0","Livermore Warehouse","0",""
PTSCH-13400-SW,"799665833503","0","Livermore Warehouse","No"
PTSCH-13400-SW,"799665833503","0","Atlanta Warehouse","No"
PTSCH-13401,"799665833527","236","Livermore Warehouse","No"
,"PTSCH-13401-84","799665833527","26","Livermore Warehouse","0","26"
,"PTSCH-13401-84","799665833527","26","Atlanta Warehouse","0","26"
,"PTSCH-13401-96","799665833534","81","Atlanta Warehouse","0","81"
,"PTSCH-13401-108","799665833558","86","Atlanta Warehouse","0","86"
,"PTSCH-13401-120","799665833541","43","Atlanta Warehouse","0","43"
,"PTSCH-13401-CUS","799665833565","0","Livermore Warehouse","0",""
PTSCH-13401,"799665833527","236","Atlanta Warehouse","No"
,"PTSCH-13401-84","799665833527","26","Livermore Warehouse","0","26"
,"PTSCH-13401-84","799665833527","26","Atlanta Warehouse","0","26"
,"PTSCH-13401-96","799665833534","81","Atlanta Warehouse","0","81"
,"PTSCH-13401-108","799665833558","86","Atlanta Warehouse","0","86"
,"PTSCH-13401-120","799665833541","43","Atlanta Warehouse","0","43"
,"PTSCH-13401-CUS","799665833565","0","Livermore Warehouse","0",""
PTSCH-13401-SW,"799665833589","141","Atlanta Warehouse","No"
PTSCH-13401-SW,"799665833589","141","Livermore Warehouse","No"
PTSCH-13402,"799665833602","0","Atlanta Warehouse","No"
,"PTSCH-13402-84","799665833602","0","Atlanta Warehouse","0","0"
,"PTSCH-13402-96","799665833619","0","Atlanta Warehouse","0","0"
,"PTSCH-13402-96","799665833619","0","Livermore Warehouse","0","0"
,"PTSCH-13402-108","799665833633","0","Atlanta Warehouse","0","0"
,"PTSCH-13402-120","799665833626","0","Atlanta Warehouse","0","0"
,"PTSCH-13402-CUS","799665833640","0","Livermore Warehouse","0",""
PTSCH-13402-SW,"799665833664","153","Atlanta Warehouse","No"
PTSCH-13402-SW,"799665833664","153","Livermore Warehouse","No"
PTSCH-13403,"799665833688","40","Atlanta Warehouse","No"
,"PTSCH-13403-84","799665833688","10","Atlanta Warehouse","0","10"
,"PTSCH-13403-84","799665833688","10","Livermore Warehouse","0","10"
,"PTSCH-13403-96","799665833695","0","Atlanta Warehouse","0","0"
,"PTSCH-13403-108","799665833718","10","Atlanta Warehouse","0","10"
,"PTSCH-13403-108","799665833718","10","Livermore Warehouse","0","10"
,"PTSCH-13403-120","799665833701","26","Atlanta Warehouse","0","26"
,"PTSCH-13403-CUS","799665833725","0","Livermore Warehouse","0",""
PTSCH-13403,"799665833688","40","Livermore Warehouse","No"
,"PTSCH-13403-84","799665833688","10","Atlanta Warehouse","0","10"
,"PTSCH-13403-84","799665833688","10","Livermore Warehouse","0","10"
,"PTSCH-13403-96","799665833695","0","Atlanta Warehouse","0","0"
,"PTSCH-13403-108","799665833718","10","Atlanta Warehouse","0","10"
,"PTSCH-13403-108","799665833718","10","Livermore Warehouse","0","10"
,"PTSCH-13403-120","799665833701","26","Atlanta Warehouse","0","26"
,"PTSCH-13403-CUS","799665833725","0","Livermore Warehouse","0",""
PTSCH-13403-SW,"799665833749","0","Livermore Warehouse","No"
PTSCH-13403-SW,"799665833749","0","Atlanta Warehouse","No"
PTSCH-13404,"799665833763","320","Atlanta Warehouse","No"
,"PTSCH-13404-84","799665833763","0","Atlanta Warehouse","0","0"
,"PTSCH-13404-96","799665833770","113","Atlanta Warehouse","0","113"
,"PTSCH-13404-108","799665833794","133","Atlanta Warehouse","0","133"
,"PTSCH-13404-108","799665833794","133","Livermore Warehouse","0","133"
,"PTSCH-13404-120","799665833787","74","Livermore Warehouse","0","74"
,"PTSCH-13404-120","799665833787","74","Atlanta Warehouse","0","74"
,"PTSCH-13404-CUS","799665833800","0","Livermore Warehouse","0",""
PTSCH-13404-SW,"799665833824","167","Atlanta Warehouse","No"
PTSCH-13404-SW,"799665833824","167","Livermore Warehouse","No"
PTSCH-32012,"610395222392","310","Livermore Warehouse","Yes"
,"PTSCH-32012-84","610395222392","0","Livermore Warehouse","5","275"
,"PTSCH-32012-84","610395222392","0","Atlanta Warehouse","5","275"
,"PTSCH-32012-96","610395222408","104","Livermore Warehouse","10","280"
,"PTSCH-32012-96","610395222408","104","Atlanta Warehouse","10","280"
,"PTSCH-32012-108","610395222415","156","Livermore Warehouse","10","186"
,"PTSCH-32012-108","610395222415","156","Atlanta Warehouse","10","186"
,"PTSCH-32012-120","610395222422","50","Atlanta Warehouse","10","40"
,"PTSCH-32012-120","610395222422","50","Livermore Warehouse","10","40"
,"PTSCH-32012-CUS","799665815585","0","Livermore Warehouse","0",""
PTSCH-32012,"610395222392","310","Atlanta Warehouse","Yes"
,"PTSCH-32012-84","610395222392","0","Livermore Warehouse","5","275"
,"PTSCH-32012-84","610395222392","0","Atlanta Warehouse","5","275"
,"PTSCH-32012-96","610395222408","104","Livermore Warehouse","10","280"
,"PTSCH-32012-96","610395222408","104","Atlanta Warehouse","10","280"
,"PTSCH-32012-108","610395222415","156","Livermore Warehouse","10","186"
,"PTSCH-32012-108","610395222415","156","Atlanta Warehouse","10","186"
,"PTSCH-32012-120","610395222422","50","Atlanta Warehouse","10","40"
,"PTSCH-32012-120","610395222422","50","Livermore Warehouse","10","40"
,"PTSCH-32012-CUS","799665815585","0","Livermore Warehouse","0",""
PTSCH-32012-SW,"799665815592","32","Livermore Warehouse","No"
PTSCH-42012,"610395222439","288","Atlanta Warehouse","Yes"
,"PTSCH-42012-84","610395222439","0","Atlanta Warehouse","5","253"
,"PTSCH-42012-84","610395222439","0","Livermore Warehouse","5","253"
,"PTSCH-42012-96","610395222446","87","Atlanta Warehouse","10","258"
,"PTSCH-42012-96","610395222446","87","Livermore Warehouse","10","258"
,"PTSCH-42012-108","610395222453","143","Atlanta Warehouse","10","181"
,"PTSCH-42012-108","610395222453","143","Livermore Warehouse","10","181"
,"PTSCH-42012-120","610395222460","58","Livermore Warehouse","10","48"
,"PTSCH-42012-120","610395222460","58","Atlanta Warehouse","10","48"
,"PTSCH-42012-CUS","799665815608","0","Livermore Warehouse","0",""
PTSCH-42012,"610395222439","288","Livermore Warehouse","Yes"
,"PTSCH-42012-84","610395222439","0","Atlanta Warehouse","5","253"
,"PTSCH-42012-84","610395222439","0","Livermore Warehouse","5","253"
,"PTSCH-42012-96","610395222446","87","Atlanta Warehouse","10","258"
,"PTSCH-42012-96","610395222446","87","Livermore Warehouse","10","258"
,"PTSCH-42012-108","610395222453","143","Atlanta Warehouse","10","181"
,"PTSCH-42012-108","610395222453","143","Livermore Warehouse","10","181"
,"PTSCH-42012-120","610395222460","58","Livermore Warehouse","10","48"
,"PTSCH-42012-120","610395222460","58","Atlanta Warehouse","10","48"
,"PTSCH-42012-CUS","799665815608","0","Livermore Warehouse","0",""
PTSCH-42012-SW,"799665815615","35","Livermore Warehouse","No"
PTSCH-52012,"610395222477","338","Livermore Warehouse","Yes"
,"PTSCH-52012-84","610395222477","44","Livermore Warehouse","5","303"
,"PTSCH-52012-84","610395222477","44","Atlanta Warehouse","5","303"
,"PTSCH-52012-96","610395222484","106","Livermore Warehouse","10","264"
,"PTSCH-52012-96","610395222484","106","Atlanta Warehouse","10","264"
,"PTSCH-52012-108","610395222491","127","Livermore Warehouse","10","168"
,"PTSCH-52012-108","610395222491","127","Atlanta Warehouse","10","168"
,"PTSCH-52012-120","610395222507","61","Atlanta Warehouse","10","51"
,"PTSCH-52012-120","610395222507","61","Livermore Warehouse","10","51"
,"PTSCH-52012-CUS","799665815622","0","Livermore Warehouse","0",""
PTSCH-52012,"610395222477","338","Atlanta Warehouse","Yes"
,"PTSCH-52012-84","610395222477","44","Livermore Warehouse","5","303"
,"PTSCH-52012-84","610395222477","44","Atlanta Warehouse","5","303"
,"PTSCH-52012-96","610395222484","106","Livermore Warehouse","10","264"
,"PTSCH-52012-96","610395222484","106","Atlanta Warehouse","10","264"
,"PTSCH-52012-108","610395222491","127","Livermore Warehouse","10","168"
,"PTSCH-52012-108","610395222491","127","Atlanta Warehouse","10","168"
,"PTSCH-52012-120","610395222507","61","Atlanta Warehouse","10","51"
,"PTSCH-52012-120","610395222507","61","Livermore Warehouse","10","51"
,"PTSCH-52012-CUS","799665815622","0","Livermore Warehouse","0",""
PTSCH-52012-SW,"799665815639","31","Livermore Warehouse","No"
PTSCH-72012,"797734452068","118","Livermore Warehouse","Yes"
,"PTSCH-72012-84","797734452068","0","Livermore Warehouse","5","93"
,"PTSCH-72012-96","797734452075","0","Livermore Warehouse","10","88"
,"PTSCH-72012-108","797734452082","78","Livermore Warehouse","10","98"
,"PTSCH-72012-120","797734452099","40","Livermore Warehouse","10","30"
,"PTSCH-72012-CUS","799665824792","0","Livermore Warehouse","0",""
PTSCH-72012-SW,"799665824815","0","Livermore Warehouse","No"
PTSCH-SLK211,"610395223887","32","Livermore Warehouse","Yes"
,"PTSCH-SLK211-84","610395223887","0","Livermore Warehouse","5","17"
,"PTSCH-SLK211-96","610395223894","32","Livermore Warehouse","10","22"
,"PTSCH-SLK211-108","610395223863","0","Livermore Warehouse","10","0"
,"PTSCH-SLK211-120","610395223870","0","Livermore Warehouse","10","0"
,"PTSCH-SLK211-CUS","799665825010","0","Livermore Warehouse","0",""
PTSCH-SLK211-SW,"799665825034","28","Livermore Warehouse","No"
PTSCH-SLK218,"610395223306","424","Livermore Warehouse","Yes"
,"PTSCH-SLK218-84","610395223306","64","Livermore Warehouse","5","389"
,"PTSCH-SLK218-96","610395223313","153","Livermore Warehouse","10","330"
,"PTSCH-SLK218-108","610395223320","127","Livermore Warehouse","10","187"
,"PTSCH-SLK218-120","610395223337","80","Livermore Warehouse","10","70"
,"PTSCH-SLK218-CUS","799665824938","0","Livermore Warehouse","0",""
PTSCH-SLK218-SW,"799665824952","33","Livermore Warehouse","No"
SH-ORG12-SW,"799418020846","31","Livermore Warehouse","No"
SH-ORG2-SW,"799418020938","35","Livermore Warehouse","No"
SH-ORG48-SW,"799418021027","33","Livermore Warehouse","No"
SHCH-EMB20131A-SW,"799418015934","176","Livermore Warehouse","No"
SHCH-EMB20131B-SW,"799418015965","168","Livermore Warehouse","No"
SHCH-EMB20132A-SW,"799418015996","184","Livermore Warehouse","No"
SHCH-EMB20132B-SW,"799418016023","187","Livermore Warehouse","No"
SHCH-EMB20133A-SW,"799418016054","186","Livermore Warehouse","No"
SHCH-EMB20133B-SW,"799418016085","182","Livermore Warehouse","No"
SHCH-EMB20135-SW,"799418016238","175","Livermore Warehouse","No"
SHCH-EMB20136-SW,"799418016269","184","Livermore Warehouse","No"
SHCH-EMB20137-SW,"799418016290","187","Livermore Warehouse","No"
SHCH-EMB20138-SW,"799418016320","170","Livermore Warehouse","No"
SHCH-EMBOCS3231-SW,"799418016146","34","Livermore Warehouse","No"
SHCH-EMBOCS3293-SW,"799418016115","34","Livermore Warehouse","No"
SHCH-EMBOCS3595-SW,"799418016207","35","Livermore Warehouse","No"
SHCH-EMBOCS4084-SW,"799418016177","34","Livermore Warehouse","No"
SHCH-LH1222-SW,"799418016689","75","Livermore Warehouse","No"
SHCH-LH130-SW,"799418016719","94","Livermore Warehouse","No"
SHCH-LH159-SW,"799418016382","94","Livermore Warehouse","No"
SHCH-LH20132-SW,"799418016504","84","Livermore Warehouse","No"
SHCH-LH20133-SW,"799418016412","35","Livermore Warehouse","No"
SHCH-LH20134-SW,"799418016597","96","Livermore Warehouse","No"
SHCH-LH20135-SW,"799418016535","93","Livermore Warehouse","No"
SHCH-LH20136-SW,"799418016658","84","Livermore Warehouse","No"
SHCH-LH94A-SW,"799418016351","33","Livermore Warehouse","No"
SHCH-LH96-SW,"799418016443","96","Livermore Warehouse","No"
SHCH-LH97-SW,"799418016474","95","Livermore Warehouse","No"
SHCH-LHOCS333-SW,"799418016566","89","Livermore Warehouse","No"
SHCH-ORG1-SW,"799418015576","569","Atlanta Warehouse","No"
SHCH-ORG1-SW,"799418015576","569","Livermore Warehouse","No"
SHCH-ORG2-SW,"799418015606","393","Livermore Warehouse","No"
SHCH-ORG6-SW,"799418015637","558","Livermore Warehouse","No"
SHCH-ORG6-SW,"799418015637","558","Atlanta Warehouse","No"
SHCH-OUR1921ASH-SW,"799418015811","192","Livermore Warehouse","No"
SHCH-OUR1922COC-SW,"799418015842","177","Livermore Warehouse","No"
SHCH-OUR1923NAT-SW,"799418015873","200","Livermore Warehouse","No"
SHCH-OUR1925BLU-SW,"799418015903","207","Livermore Warehouse","No"
SHCH-VOL1-DLDW,"799665834340","38","Atlanta Warehouse","No"
,"SHCH-VOL1-84-DLDW","799665834340","10","Atlanta Warehouse","0","10"
,"SHCH-VOL1-84-DLDW","799665834340","10","Livermore Warehouse","0","10"
,"SHCH-VOL1-96-DLDW","799665834357","0","Livermore Warehouse","0","0"
,"SHCH-VOL1-96-DLDW","799665834357","0","Atlanta Warehouse","0","0"
,"SHCH-VOL1-108-DLDW","799665834364","0","Livermore Warehouse","0","0"
,"SHCH-VOL1-108-DLDW","799665834364","0","Atlanta Warehouse","0","0"
,"SHCH-VOL1-120-DLDW","799665834371","28","Atlanta Warehouse","0","28"
SHCH-VOL1-DLSW,"799665834425","196","Atlanta Warehouse","No"
,"SHCH-VOL1-84-DLSW","799665834425","0","Livermore Warehouse","0","0"
,"SHCH-VOL1-84-DLSW","799665834425","0","Atlanta Warehouse","0","0"
,"SHCH-VOL1-96-DLSW","799665834432","42","Atlanta Warehouse","0","42"
,"SHCH-VOL1-108-DLSW","799665834449","96","Atlanta Warehouse","0","96"
,"SHCH-VOL1-108-DLSW","799665834449","96","Livermore Warehouse","0","96"
,"SHCH-VOL1-120-DLSW","799665834456","70","Atlanta Warehouse","0","70"
,"SHCH-VOL1-DL-CUS","799418015460","0","Livermore Warehouse","0",""
SHCH-VOL1-SW,"799418015538","524","Livermore Warehouse","No"
SHCH-VOL3-DLSW,"799665834463","413","Atlanta Warehouse","No"
,"SHCH-VOL3-84-DLSW","799665834463","79","Atlanta Warehouse","0","79"
,"SHCH-VOL3-96-DLSW","799665834470","122","Atlanta Warehouse","0","122"
,"SHCH-VOL3-108-DLSW","799665834487","136","Atlanta Warehouse","0","136"
,"SHCH-VOL3-120-DLSW","799665834494","76","Atlanta Warehouse","0","76"
,"SHCH-VOL3-DL-CUS","799418015491","0","Livermore Warehouse","0",""
SHCH-VOL3-SW,"799418015545","472","Livermore Warehouse","No"
SHFLNCH-M011-SW,"799418015699","332","Livermore Warehouse","No"
SHFLNCH-M012-SW,"799418015729","259","Livermore Warehouse","No"
SHFLNCH-M013-SW,"799418015781","236","Livermore Warehouse","No"
SHFLNCH-M015-SW,"799418015750","309","Livermore Warehouse","No"
SS-SCB01-SW,"799665811310","31","Livermore Warehouse","No"
SS-SCY22,"799665819620","0","Livermore Warehouse","No"
SS-SCY22-RU,"799665812140","0","Livermore Warehouse","Yes"
,"SS-SCY22-84-RU","799665812140","0","Livermore Warehouse","5","0"
,"SS-SCY22-96-RU","799665812157","0","Livermore Warehouse","5","0"
,"SS-SCY22-108-RU","799665812126","0","Livermore Warehouse","5","0"
,"SS-SCY22-120-RU","799665812133","0","Livermore Warehouse","5","0"
,"SS-SCY22-RU-CUS","799665811365","0","Livermore Warehouse","0",""
SS-SCY22-SW,"799665811136","28","Livermore Warehouse","No"
SS-SG05,"799665819965","-1","Livermore Warehouse","Yes"
,"SS-SG05-84","799665819965","0","Livermore Warehouse","5","0"
,"SS-SG05-96","799665819972","0","Livermore Warehouse","5","0"
,"SS-SG05-108","799665819996","0","Livermore Warehouse","5","0"
,"SS-SG05-120","799665819989","0","Livermore Warehouse","5","0"
,"SS-SG05-CUS","799665811242","0","Livermore Warehouse","0",""
SS-SG05-RU,"799665812386","0","Livermore Warehouse","Yes"
,"SS-SG05-84-RU","799665812386","0","Livermore Warehouse","5","0"
,"SS-SG05-96-RU","799665812393","0","Livermore Warehouse","5","0"
,"SS-SG05-108-RU","799665812362","0","Livermore Warehouse","5","0"
,"SS-SG05-120-RU","799665812379","0","Livermore Warehouse","5","0"
,"SS-SG05-RU-CUS","799665811426","0","Livermore Warehouse","0",""
SS-SG05-SW,"799665811259","35","Livermore Warehouse","No"
SS-SG17,"799665819804","0","Livermore Warehouse","No"
SS-SG17-RU,"799665812270","-1","Livermore Warehouse","Yes"
,"SS-SG17-84-RU","799665812263","0","Livermore Warehouse","5","0"
,"SS-SG17-96-RU","799665812270","0","Livermore Warehouse","5","0"
,"SS-SG17-108-RU","799665812249","0","Livermore Warehouse","5","0"
,"SS-SG17-120-RU","799665812256","0","Livermore Warehouse","5","0"
,"SS-SG17-RU-CUS","799665811396","0","Livermore Warehouse","0",""
SS-SG17-SW,"799665811198","34","Livermore Warehouse","No"
SS-SGD21,"799665819903","-3","Livermore Warehouse","No"
,"SS-SGD21-84","799665819903","0","Livermore Warehouse","0","0"
,"SS-SGD21-96","799665819910","0","Livermore Warehouse","0","0"
,"SS-SGD21-108","799665819934","0","Livermore Warehouse","0","0"
,"SS-SGD21-120","799665819927","0","Livermore Warehouse","0","0"
,"SS-SGD21-CUS","799665811228","0","Livermore Warehouse","0",""
SS-SGD21-RU,"799665812348","0","Livermore Warehouse","Yes"
,"SS-SGD21-84-RU","799665812348","0","Livermore Warehouse","0","0"
,"SS-SGD21-96-RU","799665812355","0","Livermore Warehouse","0","0"
,"SS-SGD21-108-RU","799665812324","0","Livermore Warehouse","0","0"
,"SS-SGD21-120-RU","799665812331","0","Livermore Warehouse","0","0"
,"SS-SGD21-RU-CUS","799665811419","0","Livermore Warehouse","0",""
SS-SGD21-SW,"799665811235","34","Livermore Warehouse","No"
SS-SMB19,"799665820206","0","Livermore Warehouse","Yes"
,"SS-SMB19-84","799665820206","0","Livermore Warehouse","0","0"
,"SS-SMB19-96","799665820213","0","Livermore Warehouse","0","0"
,"SS-SMB19-108","799665820237","0","Livermore Warehouse","0","0"
,"SS-SMB19-120","799665820220","0","Livermore Warehouse","0","0"
,"SS-SMB19-CUS","799665811327","0","Livermore Warehouse","0",""
SS-SMB19-RU,"799665812553","-6","Livermore Warehouse","Yes"
,"SS-SMB19-84-RU","799665812546","0","Livermore Warehouse","0","0"
,"SS-SMB19-96-RU","799665812553","0","Livermore Warehouse","0","0"
,"SS-SMB19-108-RU","799665812522","0","Livermore Warehouse","0","0"
,"SS-SMB19-120-RU","799665812539","0","Livermore Warehouse","0","0"
,"SS-SMB19-RU-CUS","799665811457","0","Livermore Warehouse","0",""
SS-SMB19-SW,"799665811334","34","Livermore Warehouse","No"
SS-SMR04,"799665819729","0","Livermore Warehouse","Yes"
,"SS-SMR04-84","799665819729","0","Livermore Warehouse","0","0"
,"SS-SMR04-96","799665819736","0","Livermore Warehouse","0","0"
,"SS-SMR04-108","799665819750","0","Livermore Warehouse","0","0"
,"SS-SMR04-120","799665819743","0","Livermore Warehouse","0","0"
,"SS-SMR04-CUS","799665811167","0","Livermore Warehouse","0",""
SS-SMR04-RU,"799665812225","0","Livermore Warehouse","Yes"
