SKU,SalePrice,BaseCustomPrice,DisplayOrder,Weight
PTCH-JTSP203-108,114,114,2,7
PTCH-JTSP203-120,124,124,2,7
PTCH-JTSP203-84,89,89,1,6
PTCH-JTSP203-96,104,104,2,6
PTCH-JTSP203-CUS,0,0,5,2.4
PTCH-JTSP203-SW,0.99,0,999,0.05
PTCH-JTSP204,89,0,14,6
PTCH-JTSP204-108,114,114,2,7
PTCH-JTSP204-120,124,124,2,7
PTCH-JTSP204-84,89,89,1,6
PTCH-JTSP204-96,104,104,2,6
PTCH-JTSP204-CUS,0,0,5,2.4
PTCH-JTSP204-SW,0.99,0,999,0.05
PTCH-JTSP205,89,0,20,6
PTCH-JTSP205-108,114,114,2,7
PTCH-JTSP205-120,124,124,2,7
PTCH-JTSP205-84,89,89,1,6
PTCH-JTSP205-96,104,104,2,6
PTCH-JTSP205-CUS,0,0,5,2.4
PTCH-JTSP205-SW,0.99,0,999,0.05
PTCH-JTSP206,89,0,25,6
PTCH-JTSP206-108,114,114,2,7
PTCH-JTSP206-120,124,124,2,7
PTCH-JTSP206-84,89,89,1,6
PTCH-JTSP206-96,104,104,2,6
PTCH-JTSP206-CUS,0,0,5,2.4
PTCH-JTSP206-SW,0.99,0,999,0.05
PTCH-JTSP207,89,0,22,6
PTCH-JTSP207-108,114,114,2,7
PTCH-JTSP207-120,124,124,2,7
PTCH-JTSP207-84,89,89,1,6
PTCH-JTSP207-96,104,104,2,6
PTCH-JTSP207-CUS,0,0,5,2.4
PTCH-JTSP207-SW,0.99,0,999,0.05
PTCH-JTSP208,89,0,17,6
PTCH-JTSP208-108,114,114,2,7
PTCH-JTSP208-120,124,124,2,7
PTCH-JTSP208-84,89,89,1,6
PTCH-JTSP208-96,104,104,2,6
PTCH-JTSP208-CUS,0,0,5,2.4
PTCH-JTSP208-SW,0.99,0,999,0.05
PTCH-JTSP209,89,0,24,6
PTCH-JTSP209-108,114,114,2,7
PTCH-JTSP209-120,124,124,2,7
PTCH-JTSP209-84,89,89,1,6
PTCH-JTSP209-96,104,104,2,6
PTCH-JTSP209-CUS,0,0,5,2.4
PTCH-JTSP209-SW,0.99,0,999,0.05
PTCH-JTSP27,89,0,9,6
PTCH-JTSP27-108,114,114,2,7
PTCH-JTSP27-120,124,124,2,7
PTCH-JTSP27-84,89,89,1,6
PTCH-JTSP27-96,104,104,2,6
PTCH-JTSP27-CUS,0,0,5,2.4
PTCH-JTSP27-SW,0.99,0,999,0.05
PTCH-JTSP29,89,0,1,6
PTCH-JTSP29-108,114,114,2,7
PTCH-JTSP29-120,124,124,2,7
PTCH-JTSP29-84,89,89,1,6
PTCH-JTSP29-96,104,104,2,6
PTCH-JTSP29-CUS,0,0,5,2.4
PTCH-JTSP29-SW,0.99,0,999,0.05
PTCH-JTSP41,89,0,15,6
PTCH-JTSP41-108,114,114,2,7
PTCH-JTSP41-120,124,124,2,7
PTCH-JTSP41-84,89,89,1,6
PTCH-JTSP41-96,104,104,2,6
PTCH-JTSP41-CUS,0,0,5,2.4
PTCH-JTSP41-SW,0.99,0,999,0.05
PTCH-JTSP5,89,0,3,6
PTCH-JTSP5-108,114,114,2,7
PTCH-JTSP5-120,124,124,2,7
PTCH-JTSP5-84,89,89,1,6
PTCH-JTSP5-96,104,104,2,6
PTCH-JTSP5-CUS,0,0,5,2.4
PTCH-JTSP5-SW,0.99,0,999,0.05
PTCH-JTSP54,89,0,6,6
PTCH-JTSP54-108,114,114,2,7
PTCH-JTSP54-120,124,124,2,7
PTCH-JTSP54-84,89,89,1,6
PTCH-JTSP54-96,104,104,2,6
PTCH-JTSP54-CUS,0,0,5,2.4
PTCH-JTSP54-SW,0.99,0,999,0.05
PTCH-JTSP87,89,0,7,6
PTCH-JTSP87-108,114,114,2,7
PTCH-JTSP87-120,124,124,2,7
PTCH-JTSP87-84,89,89,1,6
PTCH-JTSP87-96,104,104,2,6
PTCH-JTSP87-CUS,0,0,5,2.4
PTCH-JTSP87-SW,0.99,0,999,0.05
PTCH-ROM,0,0,999,0
PTCH-ROM-CAS,0,0,1,2.4
PTCH-ROM-FSL,0,0,3,2.4
PTCH-ROM-RLX,0,0,4,2.4
PTCH-ROM-SFL,0,0,2,2.4
PTFFLK-C2,69,0,999,4
PTFFLK-C2-108,89,89,3,5
PTFFLK-C2-120,99,99,4,5
PTFFLK-C2-84,69,69,1,4
PTFFLK-C2-96,79,79,2,5
PTFFLK-C2-CUS,0,0,5,2.4
PTFFLK-C2-SW,0.99,0,999,0.05
PTFFLK-C20A,69,0,999,4
PTFFLK-C20A-108,89,89,3,5
PTFFLK-C20A-120,99,99,4,5
PTFFLK-C20A-84,69,69,1,4
PTFFLK-C20A-96,79,79,2,5
PTFFLK-C20A-CUS,0,0,5,2.4
PTFFLK-C20A-SW,0.99,0,999,0.05
PTFFLK-C20B,69,0,999,4
PTFFLK-C20B-108,89,89,3,5
PTFFLK-C20B-120,99,99,4,5
PTFFLK-C20B-84,69,69,1,4
PTFFLK-C20B-96,79,79,2,5
PTFFLK-C20B-CUS,0,0,5,2.4
PTFFLK-C20B-SW,0.99,0,999,0.05
PTFFLK-C21A,69,0,999,4
PTFFLK-C21A-108,89,89,3,5
PTFFLK-C21A-120,99,99,4,5
PTFFLK-C21A-84,69,69,1,4
PTFFLK-C21A-96,79,79,2,5
PTFFLK-C21A-CUS,0,0,5,2.4
PTFFLK-C21A-SW,0.99,0,999,0.05
PTFFLK-C21B,69,0,999,4
PTFFLK-C21B-108,89,89,3,5
PTFFLK-C21B-120,99,99,4,5
PTFFLK-C21B-84,69,69,1,4
PTFFLK-C21B-96,79,79,2,5
PTFFLK-C21B-CUS,0,0,5,2.4
PTFFLK-C21B-SW,0.99,0,999,0.05
PTFFLK-C22A,69,0,999,4
PTFFLK-C22A-108,89,89,3,5
PTFFLK-C22A-120,99,99,4,5
PTFFLK-C22A-84,69,69,1,4
PTFFLK-C22A-96,79,79,2,5
PTFFLK-C22A-CUS,0,0,5,2.4
PTFFLK-C22A-SW,0.99,0,999,0.05
PTFFLK-C22B,69,0,999,4
PTFFLK-C22B-108,89,89,3,5
PTFFLK-C22B-120,99,99,4,5
PTFFLK-C22B-84,69,69,1,4
PTFFLK-C22B-96,79,79,2,5
PTFFLK-C22B-CUS,0,0,5,2.4
PTFFLK-C22B-SW,0.99,0,999,0.05
PTFFLK-C23A,69,0,999,4
PTFFLK-C23A-108,89,89,3,5
PTFFLK-C23A-120,99,99,4,5
PTFFLK-C23A-84,69,69,1,4
PTFFLK-C23A-96,79,79,2,5
PTFFLK-C23A-CUS,0,0,5,2.4
PTFFLK-C23A-SW,0.99,0,999,0.05
PTFFLK-C23B,69,0,999,4
PTFFLK-C23B-108,89,89,3,5
PTFFLK-C23B-120,99,99,4,5
PTFFLK-C23B-84,69,69,1,4
PTFFLK-C23B-96,79,79,2,5
PTFFLK-C23B-CUS,0,0,5,2.4
PTFFLK-C23B-SW,0.99,0,999,0.05
PTFFLK-C25,69,0,999,4
PTFFLK-C25-108,89,89,3,5
PTFFLK-C25-120,99,99,4,5
PTFFLK-C25-84,69,69,1,4
PTFFLK-C25-96,79,79,2,5
PTFFLK-C25-CUS,0,0,5,2.4
PTFFLK-C25-SW,0.99,0,999,0.05
PTFFLK-C26,69,0,999,4
PTFFLK-C26-108,89,89,3,5
PTFFLK-C26-120,99,99,4,5
PTFFLK-C26-84,69,69,1,4
PTFFLK-C26-96,79,79,2,5
PTFFLK-C26-CUS,0,0,5,2.4
PTFFLK-C26-SW,0.99,0,999,0.05
PTFFLK-C30,69,0,999,4
PTFFLK-C30-108,89,89,3,5
PTFFLK-C30-120,99,99,4,5
PTFFLK-C30-84,69,69,1,4
PTFFLK-C30-96,79,79,2,5
PTFFLK-C30-CUS,0,0,5,2.4
PTFFLK-C30-SW,0.99,0,999,0.05
PTFFLK-C5,69,0,999,4
PTFFLK-C5-108,89,89,3,5
PTFFLK-C5-120,99,99,4,5
PTFFLK-C5-84,69,69,1,4
PTFFLK-C5-96,79,79,2,5
PTFFLK-C5-CUS,0,0,5,2.4
PTFFLK-C5-SW,0.99,0,999,0.05
PTFFLK-C7,69,0,999,4
PTFFLK-C7-108,89,89,3,5
PTFFLK-C7-120,99,99,4,5
PTFFLK-C7-84,69,69,1,4
PTFFLK-C7-96,79,79,2,5
PTFFLK-C7-CUS,0,0,5,2.4
PTFFLK-C7-SW,0.99,0,999,0.05
PTSCH-1-2012-CUS,0,0,5,0
PTSCH-11082,89,0,999,6
PTSCH-11082-108,109,109,3,7
PTSCH-11082-120,119,119,4,7
PTSCH-11082-84,89,89,1,6
PTSCH-11082-96,99,99,2,6
PTSCH-11082-CUS,0,0,5,2.4
PTSCH-11082-FB,20,20,20,1
PTSCH-11082-SW,0.99,0,999,0.05
PTSCH-11083,89,0,999,6
PTSCH-11083-108,109,109,3,7
PTSCH-11083-120,119,119,4,7
PTSCH-11083-84,89,89,1,6
PTSCH-11083-96,99,99,2,6
PTSCH-11083-CUS,0,0,5,2.4
PTSCH-11083-FB,20,20,4,1
PTSCH-11083-SW,0.99,0,999,0.05
PTSCH-11087,89,0,999,6
PTSCH-11087-108,109,109,3,7
PTSCH-11087-120,119,119,4,7
PTSCH-11087-84,89,89,1,6
PTSCH-11087-96,99,99,2,6
PTSCH-11087-CUS,0,0,5,2.4
PTSCH-11087-FB,20,20,21,1
PTSCH-11087-SW,0.99,0,999,0.05
PTSCH-11089,89,0,999,6
PTSCH-11089-108,109,109,3,7
PTSCH-11089-120,119,119,4,7
PTSCH-11089-84,89,89,1,6
PTSCH-11089-96,99,99,2,6
PTSCH-11089-CUS,0,0,5,2.4
PTSCH-11089-FB,20,20,5,1
PTSCH-11089-SW,0.99,0,999,0.05
PTSCH-11091,89,0,1,6
PTSCH-11091-108,109,109,3,7
PTSCH-11091-120,119,119,4,7
PTSCH-11091-84,89,89,1,6
PTSCH-11091-96,99,99,2,6
PTSCH-11091-CUS,0,0,5,2.4
PTSCH-11091-FB,20,20,6,1
PTSCH-11091-SW,0.99,0,999,0.05
PTSCH-11093,89,0,999,6
PTSCH-11093-108,109,109,3,7
PTSCH-11093-120,119,119,4,7
PTSCH-11093-63,0,0,0,0
PTSCH-11093-84,89,89,1,6
PTSCH-11093-96,99,99,2,6
PTSCH-11093-CUS,0,0,5,2.4
PTSCH-11093-FB,20,20,22,1
PTSCH-11093-SW,0.99,0,999,0.05
PTSCH-11095,89,0,999,6
PTSCH-11095-108,109,109,3,7
PTSCH-11095-120,119,119,4,7
PTSCH-11095-84,89,89,1,6
PTSCH-11095-96,99,99,2,6
PTSCH-11095-CUS,0,0,5,2.4
PTSCH-11095-FB,20,20,7,1
PTSCH-11095-SW,0.99,0,999,0.05
PTSCH-11096,89,0,0,6
PTSCH-11096-108,109,109,3,7
PTSCH-11096-120,119,119,4,7
PTSCH-11096-84,89,89,1,6
PTSCH-11096-96,99,99,2,6
PTSCH-11096-CUS,0,0,5,2.4
PTSCH-11096-FB,20,20,8,1
PTSCH-11096-SW,0.99,0,0,0.05
PTSCH-11098,89,0,999,6
PTSCH-11098-108,109,109,3,7
PTSCH-11098-120,119,119,4,7
PTSCH-11098-84,89,89,1,6
PTSCH-11098-96,99,99,2,6
PTSCH-11098-CUS,0,0,5,2.4
PTSCH-11098-FB,20,20,18,1
PTSCH-11098-SW,0.99,0,999,0.05
PTSCH-11100,89,0,999,6
PTSCH-11100,189,0,1,1
PTSCH-11100-108,20,20,3,7
PTSCH-11100-108,109,109,3,7
PTSCH-11100-120,30,30,4,7
PTSCH-11100-120,119,119,4,7
PTSCH-11100-84,0,0,1,6
PTSCH-11100-84,89,89,1,6
PTSCH-11100-96,10,10,2,6
PTSCH-11100-96,99,99,2,6
PTSCH-11100-CUS,0,0,5,2.4
PTSCH-11100-Custom,0,0,5,0
PTSCH-11100-FB,20,20,19,1
PTSCH-11100-SW,0.99,0,999,0.05
PTSCH-12012,89,0,999,6
PTSCH-12012-108,109,109,3,7
PTSCH-12012-120,119,119,4,7
PTSCH-12012-84,89,89,1,6
PTSCH-12012-96,99,99,2,6
PTSCH-12012-FB,20,20,9,1
PTSCH-12012-SW,0.99,0,999,0.05
PTSCH-13400,89,0,999,6
PTSCH-13400-108,109,109,3,7
PTSCH-13400-120,119,119,4,7
PTSCH-13400-84,89,89,1,6
PTSCH-13400-96,99,99,2,6
PTSCH-13400-CUS,0,0,5,2.4
PTSCH-13400-FB,20,20,10,1
PTSCH-13400-SW,0.99,0,999,0.05
PTSCH-13401,89,0,999,6
PTSCH-13401-108,109,109,3,7
PTSCH-13401-120,119,119,4,7
PTSCH-13401-84,89,89,1,6
PTSCH-13401-96,99,99,2,6
PTSCH-13401-CUS,0,0,5,2.4
PTSCH-13401-FB,20,20,2,1
PTSCH-13401-SW,0.99,0,999,0.05
PTSCH-13402,89,0,0,6
PTSCH-13402-108,109,109,3,7
PTSCH-13402-120,119,119,4,7
PTSCH-13402-84,89,89,1,6
PTSCH-13402-96,99,99,2,6
PTSCH-13402-CUS,0,0,5,2.4
PTSCH-13402-FB,20,20,3,1
PTSCH-13402-SW,0.99,0,999,0.05
PTSCH-13403,89,0,999,6
PTSCH-13403-108,109,109,3,7
PTSCH-13403-120,119,119,4,7
PTSCH-13403-84,89,89,1,6
PTSCH-13403-96,99,99,2,6
PTSCH-13403-CUS,0,0,5,2.4
PTSCH-13403-FB,20,20,11,1
PTSCH-13403-SW,0.99,0,999,0.05
PTSCH-13404,89,0,999,6
PTSCH-13404-108,109,109,3,7
PTSCH-13404-120,119,119,4,7
PTSCH-13404-84,89,89,1,6
PTSCH-13404-96,99,99,2,6
PTSCH-13404-CUS,0,0,5,2.4
PTSCH-13404-FB,20,20,1,1
PTSCH-13404-SW,0.99,0,999,0.05
PTSCH-32012,89,0,999,6
PTSCH-32012-108,109,109,3,7
PTSCH-32012-120,119,119,4,7
PTSCH-32012-84,89,89,1,6
PTSCH-32012-96,99,99,2,6
PTSCH-32012-CUS,0,0,5,2.4
PTSCH-32012-FB,20,20,12,1
PTSCH-32012-SW,0.99,0,999,0.05
PTSCH-42012,89,0,999,6
PTSCH-42012-108,109,109,3,7
PTSCH-42012-120,119,119,4,7
PTSCH-42012-84,89,89,1,6
PTSCH-42012-96,99,99,2,6
PTSCH-42012-CUS,0,0,5,2.4
PTSCH-42012-FB,20,20,13,1
PTSCH-42012-SW,0.99,0,999,0.05
PTSCH-52012,89,0,999,6
PTSCH-52012-108,109,109,3,7
PTSCH-52012-120,119,119,4,7
PTSCH-52012-84,89,89,1,6
PTSCH-52012-96,99,99,2,6
PTSCH-52012-CUS,0,0,5,2.4
PTSCH-52012-FB,20,20,14,1
PTSCH-52012-SW,0.99,0,999,0.05
PTSCH-72012,89,0,999,6
PTSCH-72012-108,109,109,3,7
PTSCH-72012-120,119,119,4,7
PTSCH-72012-84,89,89,1,6
PTSCH-72012-96,99,99,2,6
PTSCH-72012-CUS,0,0,5,2.4
PTSCH-72012-FB,20,20,16,1
PTSCH-72012-SW,0.99,0,999,0.05
PTSCH-ROM,20,0,0,0
PTSCH-ROM-CAS,0,0,1,2.4
PTSCH-ROM-FSL,0,0,3,2.4
PTSCH-ROM-RLX,0,0,4,2.4
PTSCH-ROM-SFL,0,0,2,2.4
PTSCH-SLK211,89,0,999,6
PTSCH-SLK211-108,109,109,3,7
PTSCH-SLK211-120,119,119,4,7
PTSCH-SLK211-84,89,89,1,6
PTSCH-SLK211-96,99,99,2,6
PTSCH-SLK211-CUS,0,0,5,2.4
PTSCH-SLK211-FB,20,20,17,1
PTSCH-SLK211-SW,0.99,0,999,0.05
PTSCH-SLK218,89,0,999,6
PTSCH-SLK218-108,109,109,3,7
PTSCH-SLK218-120,119,119,4,7
PTSCH-SLK218-84,89,89,1,6
PTSCH-SLK218-96,99,99,2,6
PTSCH-SLK218-CUS,0,0,5,2.4
PTSCH-SLK218-FB,20,20,15,1
PTSCH-SLK218-SW,0.99,0,999,0.05
PTSCH1-11093-63,0,0,0,0
SH-ORG12,69,0,1,1
SH-ORG12-108,89,89,2,2
SH-ORG12-120,99,99,2,2
SH-ORG12-84,69,69,1,1
SH-ORG12-96,79,79,2,1
SH-ORG12-CUS,0,0,5,1.4
SH-ORG12-SW,0.99,0,999,0.05
SH-ORG2,69,0,0,1
SH-ORG2-108,89,89,2,2
SH-ORG2-120,99,99,2,2
SH-ORG2-84,69,69,1,1
SH-ORG2-96,79,79,2,1
SH-ORG2-CUS,0,0,5,1.4
SH-ORG2-SW,0.99,0,999,0.05
SH-ORG48,69,0,2,1
SH-ORG48-108,89,89,2,2
SH-ORG48-120,99,99,2,2
SH-ORG48-84,69,69,1,1
SH-ORG48-96,79,79,2,1
SH-ORG48-CUS,0,0,5,1.4
SH-ORG48-SW,0.99,0,999,0.05
SHCH-EMB20131A,39,0,0,1
SHCH-EMB20131A-108,49,49,2,2
SHCH-EMB20131A-120,54,54,2,2
SHCH-EMB20131A-84,39,39,1,1
SHCH-EMB20131A-96,44,44,2,1
SHCH-EMB20131A-CUS,0,0,5,1.4
SHCH-EMB20131A-SW,0.99,0,999,0.05
SHCH-EMB20131B,39,0,12,1
SHCH-EMB20131B-108,49,49,2,2
SHCH-EMB20131B-120,54,54,2,2
SHCH-EMB20131B-84,39,39,1,1
SHCH-EMB20131B-96,44,44,2,1
SHCH-EMB20131B-CUS,0,0,5,1.4
SHCH-EMB20131B-SW,0.99,0,999,0.05
SHCH-EMB20132A,39,0,2,1
SHCH-EMB20132A-108,49,49,2,2
SHCH-EMB20132A-120,54,54,2,2
SHCH-EMB20132A-84,39,39,1,1
SHCH-EMB20132A-96,44,44,2,1
SHCH-EMB20132A-CUS,0,0,5,1.4
SHCH-EMB20132A-SW,0.99,0,999,0.05
SHCH-EMB20132B,39,0,1,1
SHCH-EMB20132B-108,49,49,2,2
SHCH-EMB20132B-120,54,54,2,2
SHCH-EMB20132B-84,39,39,1,1
SHCH-EMB20132B-96,44,44,2,1
SHCH-EMB20132B-CUS,0,0,5,1.4
SHCH-EMB20132B-SW,0.99,0,999,0.05
SHCH-EMB20133A,44,0,21,1
SHCH-EMB20133A-108,54,54,2,2
SHCH-EMB20133A-120,59,59,2,2
SHCH-EMB20133A-84,44,44,1,1
SHCH-EMB20133A-96,49,49,2,1
SHCH-EMB20133A-CUS,0,0,5,1.4
SHCH-EMB20133A-SW,0.99,0,999,0.05
SHCH-EMB20133B,44,0,22,1
SHCH-EMB20133B-108,54,54,2,2
SHCH-EMB20133B-120,59,59,2,2
SHCH-EMB20133B-84,44,44,1,1
SHCH-EMB20133B-96,49,49,2,1
SHCH-EMB20133B-CUS,0,0,5,1.4
SHCH-EMB20133B-SW,0.99,0,999,0.05
SHCH-EMB20135,49,0,26,1
SHCH-EMB20135-108,59,59,2,2
SHCH-EMB20135-120,64,64,2,2
SHCH-EMB20135-84,49,49,1,1
SHCH-EMB20135-96,54,54,2,1
SHCH-EMB20135-CUS,0,0,5,1.4
SHCH-EMB20135-SW,0.99,0,999,0.05
SHCH-EMB20136,65,0,27,1
SHCH-EMB20136-108,75,75,2,2
SHCH-EMB20136-120,80,80,2,2
SHCH-EMB20136-84,65,65,1,1
SHCH-EMB20136-96,70,70,2,1
SHCH-EMB20136-CUS,0,0,5,1.4
SHCH-EMB20136-SW,0.99,0,999,0.05
SHCH-EMB20137,69,0,3,1
SHCH-EMB20137-108,79,79,2,2
SHCH-EMB20137-120,84,84,2,2
SHCH-EMB20137-84,69,69,1,1
SHCH-EMB20137-96,74,74,2,1
SHCH-EMB20137-CUS,0,0,5,1.4
SHCH-EMB20137-SW,0.99,0,999,0.05
SHCH-EMB20138,55,0,5,1
SHCH-EMB20138-108,65,65,2,2
SHCH-EMB20138-120,70,70,2,2
SHCH-EMB20138-84,55,55,1,1
SHCH-EMB20138-96,60,60,2,1
SHCH-EMB20138-CUS,0,0,5,1.4
SHCH-EMB20138-SW,0.99,0,999,0.05
SHCH-EMBOCS3231,49,0,25,1
SHCH-EMBOCS3231-108,59,59,2,2
SHCH-EMBOCS3231-84,49,49,1,1
SHCH-EMBOCS3231-96,54,54,2,1
SHCH-EMBOCS3231-CUS,0,0,5,1.4
SHCH-EMBOCS3231-SW,0.99,0,999,0.05
SHCH-EMBOCS3293,49,0,24,1
SHCH-EMBOCS3293-108,59,59,2,2
SHCH-EMBOCS3293-84,49,49,1,1
SHCH-EMBOCS3293-96,54,54,2,1
SHCH-EMBOCS3293-CUS,0,0,5,1.4
SHCH-EMBOCS3293-SW,0.99,0,999,0.05
SHCH-EMBOCS3595,69,0,4,1
SHCH-EMBOCS3595-108,79,79,2,2
SHCH-EMBOCS3595-120,84,84,2,2
SHCH-EMBOCS3595-84,69,69,1,1
SHCH-EMBOCS3595-96,74,74,2,1
SHCH-EMBOCS3595-CUS,0,0,5,1.4
SHCH-EMBOCS3595-SW,0.99,0,999,0.05
SHCH-EMBOCS4084,49,0,23,1
SHCH-EMBOCS4084-108,59,59,2,2
SHCH-EMBOCS4084-84,49,49,1,1
SHCH-EMBOCS4084-96,54,54,2,1
SHCH-EMBOCS4084-CUS,0,0,5,1.4
SHCH-EMBOCS4084-SW,0.99,0,999,0.05
SHCH-LH1211,39,0,10,1
SHCH-LH1211-108,49,49,2,2
SHCH-LH1211-84,39,39,1,1
SHCH-LH1211-96,44,44,2,1
SHCH-LH1211-CUS,0,0,5,1.4
SHCH-LH1211-SW,0.99,0,999,0.05
SHCH-LH1222,39,0,11,1
SHCH-LH1222-108,49,49,2,2
SHCH-LH1222-84,39,39,1,1
SHCH-LH1222-96,44,44,2,1
SHCH-LH1222-CUS,0,0,5,1.4
SHCH-LH1222-SW,0.99,0,999,0.05
SHCH-LH130,39,0,19,1
SHCH-LH130-108,49,49,2,2
SHCH-LH130-84,39,39,1,1
SHCH-LH130-96,44,44,2,1
SHCH-LH130-CUS,0,0,5,1.4
SHCH-LH130-SW,0.99,0,999,0.05
SHCH-LH159,39,0,18,1
SHCH-LH159-108,49,49,2,2
SHCH-LH159-84,39,39,1,1
SHCH-LH159-96,44,44,2,1
SHCH-LH159-CUS,0,0,5,1.4
SHCH-LH159-SW,0.99,0,999,0.05
SHCH-LH20132,39,0,9,1
SHCH-LH20132-108,49,49,2,2
SHCH-LH20132-84,39,39,1,1
SHCH-LH20132-96,44,44,2,1
SHCH-LH20132-CUS,0,0,5,1.4
SHCH-LH20132-SW,0.99,0,999,0.05
SHCH-LH20133,39,0,17,1
SHCH-LH20133-108,49,49,3,0
SHCH-LH20133-84,39,39,1,0
SHCH-LH20133-96,44,44,2,0
SHCH-LH20133-CUS,0,0,4,0
SHCH-LH20133-SW,0.99,0,999,0.05
SHCH-LH20134,39,0,15,1
SHCH-LH20134-108,49,49,2,2
SHCH-LH20134-84,39,39,1,1
SHCH-LH20134-96,44,44,2,1
SHCH-LH20134-CUS,0,0,5,1.4
SHCH-LH20134-SW,0.99,0,999,0.05
SHCH-LH20135,39,0,14,1
SHCH-LH20135-108,49,49,2,2
SHCH-LH20135-84,39,39,1,1
SHCH-LH20135-96,44,44,2,1
SHCH-LH20135-CUS,0,0,5,1.4
SHCH-LH20135-SW,0.99,0,999,0.05
SHCH-LH20136,39,0,,0
SHCH-LH20136,39,0,7,1
SHCH-LH20136-108,49,49,2,2
SHCH-LH20136-108,49,49,3,2
SHCH-LH20136-84,39,39,1,1
SHCH-LH20136-96,44,44,2,1
SHCH-LH20136-CUS,0,0,4,1.4
SHCH-LH20136-CUS,0,0,5,1.4
SHCH-LH20136-SW,0.99,0,999,0.05
SHCH-LH94A,39,0,20,1
SHCH-LH94A-108,49,49,2,2
SHCH-LH94A-84,39,39,1,1
SHCH-LH94A-96,44,44,2,1
SHCH-LH94A-CUS,0,0,5,1.4
SHCH-LH94A-SW,0.99,0,999,0.05
SHCH-LH96,39,0,8,1
SHCH-LH96-108,49,49,2,2
SHCH-LH96-84,39,39,1,1
SHCH-LH96-96,44,44,2,1
SHCH-LH96-CUS,0,0,5,1.4
SHCH-LH96-SW,0.99,0,999,0.05
SHCH-LH97,39,0,,0
SHCH-LH97,39,0,13,1
SHCH-LH97-108,49,49,2,2
SHCH-LH97-108,49,49,3,2
SHCH-LH97-84,39,39,1,1
SHCH-LH97-96,44,44,2,1
SHCH-LH97-CUS,0,0,4,1.4
SHCH-LH97-CUS,0,0,5,1.4
SHCH-LH97-SW,0.99,0,999,0.05
SHCH-LHOCS333,39,0,6,1
SHCH-LHOCS333-108,49,49,2,2
SHCH-LHOCS333-84,39,39,1,1
SHCH-LHOCS333-96,44,44,2,1
SHCH-LHOCS333-CUS,0,0,5,1.4
SHCH-LHOCS333-SW,0.99,0,999,0.05
SHCH-ORG1-108-PR,32.99,32.99,3,2
SHCH-ORG1-120-PR,37.99,37.99,4,2
SHCH-ORG1-84-PR,19.99,19.99,1,2
SHCH-ORG1-96-PR,26.99,26.99,2,2
SHCH-ORG1-CUS,0,0,5,0
SHCH-ORG1-PR,19.99,0,999,2
SHCH-ORG1-SW,0,0,999,0.05
SHCH-ORG2-108-PR,32.99,32.99,3,2
SHCH-ORG2-120-PR,37.99,37.99,4,2
SHCH-ORG2-84-PR,19.99,19.99,1,2
SHCH-ORG2-96-PR,26.99,26.99,2,2
SHCH-ORG2-CUS,0,0,5,0
SHCH-ORG2-CUS,0,0,5,1.4
SHCH-ORG2-PR,19.99,0,999,2
SHCH-ORG2-PR-1,49.99,0,0,0
SHCH-ORG2-SW,0,0,999,0.05
SHCH-ORG6-108-PR,32.99,32.99,3,2
SHCH-ORG6-120-PR,37.99,37.99,4,2
SHCH-ORG6-84-PR,19.99,19.99,1,2
SHCH-ORG6-96-PR,26.99,26.99,2,2
SHCH-ORG6-CUS,0,0,5,1.4
SHCH-ORG6-PR,19.99,0,999,2
SHCH-ORG6-SW,0.6,0,999,0.05
SHCH-OUR1921ASH,24.99,0,4,1
SHCH-OUR1921ASH-108,34.99,34.99,2,1
SHCH-OUR1921ASH-84,24.99,24.99,1,1
SHCH-OUR1921ASH-96,29.99,29.99,2,1
SHCH-OUR1921ASH-CUS,0,0,5,1.4
SHCH-OUR1921ASH-SW,0.99,0,999,0.05
SHCH-OUR1922COC,24.99,0,6,1
SHCH-OUR1922COC-108,34.99,34.99,2,1
SHCH-OUR1922COC-84,24.99,24.99,1,1
SHCH-OUR1922COC-96,29.99,29.99,2,1
SHCH-OUR1922COC-CUS,0,0,5,1.4
SHCH-OUR1922COC-SW,0.99,0,999,0.05
SHCH-OUR1923NAT,24.99,0,7,1
SHCH-OUR1923NAT-108,34.99,34.99,2,1
SHCH-OUR1923NAT-84,24.99,24.99,1,1
SHCH-OUR1923NAT-96,29.99,29.99,2,1
SHCH-OUR1923NAT-CUS,0,0,5,1.4
SHCH-OUR1923NAT-SW,0.99,0,0,0.05
SHCH-OUR1925BLU,24.99,0,5,1
SHCH-OUR1925BLU-108,34.99,34.99,2,1
SHCH-OUR1925BLU-84,24.99,24.99,1,1
SHCH-OUR1925BLU-96,29.99,29.99,2,1
SHCH-OUR1925BLU-CUS,0,0,5,1.4
SHCH-OUR1925BLU-SW,0.99,0,999,0.05
SHCH-VOL1-108-DLDW,128,128,3,2
SHCH-VOL1-108-DLSW,89,89,3,2
SHCH-VOL1-108-PR,32.99,32.99,3,2
SHCH-VOL1-108-SLDW,42.99,42.99,3,0
SHCH-VOL1-120-DLDW,138,138,4,2
SHCH-VOL1-120-DLSW,94,94,4,2
SHCH-VOL1-120-PR,37.99,37.99,4,2
SHCH-VOL1-120-SLDW,45.99,45.99,4,0
SHCH-VOL1-84-DLDW,108,108,1,2
SHCH-VOL1-84-DLSW,69,69,1,2
SHCH-VOL1-84-PR,19.99,19.99,1,2
SHCH-VOL1-84-SLDW,35.99,35.99,1,0
SHCH-VOL1-96-DLDW,118,118,2,0
